episode,reward,length,success,avg_last_50
1,-2417.1999999999734,1000,0,-2417.1999999999734
2,-1584.0999999999817,913,1,-2000.6499999999776
3,-601.5000000000045,424,1,-1534.266666666653
4,-2135.2999999999747,1000,0,-1684.5249999999835
5,-1624.299999999982,1000,0,-1672.4799999999832
6,-14.000000000000227,244,1,-1396.0666666666527
7,193.50000000000014,100,1,-1168.9857142857022
8,173.4000000000002,119,1,-1001.1874999999895
9,206.60000000000008,88,1,-866.9888888888795
10,-1285.19999999999,773,1,-908.8099999999906
11,-31.89999999999992,168,1,-829.0909090909005
12,-222.00000000000182,359,1,-778.4999999999923
13,95.80000000000047,182,1,-711.2461538461466
14,196.80000000000013,97,1,-646.3857142857076
15,-458.7000000000022,256,1,-633.8733333333273
16,75.40000000000032,143,1,-589.5437499999944
17,-73.50000000000063,231,1,-559.1882352941124
18,197.10000000000008,80,1,-517.1722222222172
19,-285.50000000000045,171,1,-504.9789473684163
20,-2174.3999999999805,669,1,-588.4499999999946
21,-470.10000000000286,292,1,-582.8142857142806
22,242.7,55,1,-545.2909090909042
23,-331.5000000000009,198,1,-535.9956521739084
24,210.50000000000006,85,1,-504.89166666666233
25,239.2,50,1,-475.12799999999584
26,-3819.4999999999577,1000,0,-603.7576923076866
27,70.10000000000028,115,1,-578.7999999999946
28,-21.60000000000076,159,1,-558.8999999999947
29,240.29999999999995,57,1,-531.3413793103398
30,-2016.399999999982,646,1,-580.8433333333279
31,-209.00000000000028,151,1,-568.8483870967689
32,-1882.1999999999766,729,1,-609.8906249999941
33,195.9000000000001,99,1,-585.4727272727215
34,-37.10000000000019,223,1,-569.3441176470532
35,7.199999999999875,215,1,-552.871428571423
36,181.90000000000018,103,1,-532.4611111111058
37,102.50000000000043,177,1,-515.2999999999947
38,82.5000000000002,121,1,-499.5684210526265
39,248.09999999999997,50,1,-480.39743589743097
40,-37.89999999999998,240,1,-469.3349999999953
41,172.70000000000005,62,1,-453.67560975609297
42,161.70000000000013,80,1,-439.023809523805
43,184.70000000000007,100,1,-424.5186046511584
44,112.60000000000002,76,1,-412.3113636363594
45,14.299999999999955,210,1,-402.83111111110696
46,184.00000000000006,60,1,-390.0739130434742
47,-1903.59999999999,620,1,-422.2765957446767
48,91.20000000000036,163,1,-411.5791666666625
49,163.2000000000002,104,1,-399.84897959183263
50,189.20000000000005,72,1,-388.06799999999595
51,230.2,50,1,-335.1199999999965
52,206.9,55,1,-299.2999999999969
53,1.1999999999999318,105,1,-287.2459999999968
54,-1287.5999999999945,479,1,-270.2919999999972
55,271.0,29,1,-232.38599999999758
56,-238.90000000000055,196,1,-236.88399999999763
57,265.6,34,1,-235.44199999999762
58,256.7,42,1,-233.77599999999754
59,269.9,30,1,-232.50999999999758
60,-519.9000000000023,264,1,-217.20399999999782
61,-2531.9999999999773,709,1,-267.20599999999735
62,197.3,65,1,-258.8199999999974
63,39.60000000000002,103,1,-259.94399999999735
64,132.1000000000002,84,1,-261.2379999999973
65,140.10000000000002,51,1,-249.26199999999727
66,64.80000000000024,146,1,-249.4739999999973
67,255.7,43,1,-242.88999999999723
68,102.7000000000001,95,1,-244.77799999999726
69,243.49999999999997,54,1,-234.19799999999725
70,270.9,29,1,-185.29199999999767
71,268.8,31,1,-170.51399999999765
72,265.4,34,1,-170.05999999999764
73,178.50000000000009,74,1,-159.8599999999976
74,267.5,32,1,-158.7199999999976
75,139.70000000000013,111,1,-160.70999999999762
76,275.2,25,1,-78.81599999999844
77,183.80000000000007,60,1,-76.54199999999844
78,271.0,29,1,-70.68999999999842
79,228.39999999999998,52,1,-70.92799999999842
80,203.30000000000004,50,1,-26.533999999998784
81,110.80000000000038,162,1,-20.137999999998787
82,-5.400000000000091,112,1,17.39800000000076
83,257.7,41,1,18.634000000000757
84,-78.8000000000003,97,1,17.800000000000757
85,211.4,68,1,21.884000000000757
