episode,reward,length,success,avg_last_50
1,-1233.6999999999935,500,0,-1233.6999999999935
2,-1781.2999999999925,500,0,-1507.499999999993
3,-1154.1000000000022,500,0,-1389.699999999996
4,-1370.5999999999917,500,0,-1384.9249999999947
5,-1263.099999999993,500,0,-1360.5599999999945
6,-1218.1,500,0,-1336.816666666662
7,-910.0000000000049,500,0,-1275.842857142854
8,-1781.599999999993,500,0,-1339.0624999999964
9,-1198.1000000000015,500,0,-1323.399999999997
10,-1061.9000000000024,500,0,-1297.2499999999975
11,-992.3000000000046,500,0,-1269.5272727272709
12,-483.4000000000026,330,1,-1204.0166666666653
13,-1055.000000000004,500,0,-1192.5538461538451
14,-842.3000000000002,491,1,-1167.5357142857133
15,-1092.3000000000015,500,0,-1162.5199999999993
16,-1234.100000000001,500,0,-1166.9937499999992
17,-902.8000000000046,500,0,-1151.45294117647
18,-1171.6000000000022,500,0,-1152.5722222222219
19,-1289.9999999999925,500,0,-1159.805263157894
20,34.10000000000008,115,1,-1100.1099999999992
21,219.00000000000003,52,1,-1037.2952380952374
22,-1001.0000000000055,500,0,-1035.6454545454542
23,-520.9000000000046,430,1,-1013.2652173913041
24,74.50000000000026,111,1,-967.9416666666666
25,184.9000000000001,92,1,-921.8279999999999
26,-1165.5000000000025,500,0,-931.2
27,-497.80000000000507,495,1,-915.1481481481484
28,94.00000000000023,110,1,-879.1071428571431
29,138.00000000000034,152,1,-844.0344827586209
30,-253.10000000000275,350,1,-824.3366666666669
31,-1176.7999999999984,500,0,-835.7064516129035
32,-3.700000000000557,175,1,-809.7062500000002
33,-861.5000000000053,500,0,-811.2757575757579
34,-232.3000000000012,287,1,-794.2470588235298
35,-19.199999999999818,182,1,-772.1028571428575
36,198.60000000000008,87,1,-745.1388888888893
37,-73.90000000000083,183,1,-726.9972972972977
38,8.800000000000011,181,1,-707.6342105263162
39,169.50000000000006,65,1,-685.1435897435902
40,-71.90000000000003,206,1,-669.8125000000003
41,-676.700000000002,294,1,-669.9804878048784
42,172.7000000000001,87,1,-649.916666666667
43,74.40000000000015,103,1,-633.0720930232561
44,216.90000000000003,70,1,-613.7545454545457
45,110.00000000000026,136,1,-597.6711111111114
46,116.0000000000002,122,1,-582.1565217391307
47,68.50000000000043,133,1,-568.312765957447
48,-1516.8999999999933,500,0,-588.0750000000002
49,244.69999999999996,53,1,-571.0795918367348
50,-120.70000000000073,169,1,-562.0720000000001
51,-1605.9999999999925,500,0,-569.5180000000001
52,200.10000000000008,94,1,-529.8900000000003
53,200.30000000000004,69,1,-502.80200000000036
54,154.6000000000001,62,1,-472.29800000000046
55,206.20000000000005,72,1,-442.9120000000006
56,-1801.7999999999906,500,0,-454.58600000000035
57,-1497.8999999999928,500,0,-466.34400000000016
58,-1550.899999999993,500,0,-461.73000000000013
59,239.19999999999996,58,1,-432.9840000000001
60,-1579.6999999999935,500,0,-443.33999999999986
61,-508.8000000000035,326,1,-433.6699999999999
62,202.4000000000001,67,1,-419.9539999999998
63,253.39999999999998,45,1,-393.7859999999997
64,82.00000000000034,153,1,-375.2999999999997
65,88.40000000000049,181,1,-351.6859999999997
66,-0.6000000000001933,114,1,-327.0159999999997
67,-1096.4000000000035,500,0,-330.8879999999997
68,-1304.999999999998,500,0,-333.55599999999964
69,-1124.700000000003,500,0,-330.2499999999998
70,161.7000000000001,88,1,-327.6979999999998
71,232.39999999999998,56,1,-327.42999999999984
72,251.1,39,1,-302.38799999999975
73,-1034.9000000000055,500,0,-312.6679999999997
74,247.7,42,1,-309.2039999999997
75,26.700000000000443,180,1,-312.36799999999965
76,-1153.6999999999994,500,0,-312.13199999999966
