episode,reward,length,success,avg_last_50
1,-1236.4999999999945,500,0,-1236.4999999999945
2,-1496.099999999995,500,0,-1366.2999999999947
3,-1084.6000000000042,500,0,-1272.3999999999978
4,-493.40000000000373,449,1,-1077.6499999999992
5,-97.80000000000064,213,1,-881.6799999999996
6,-1207.2999999999993,500,0,-935.9499999999995
7,-1110.700000000004,500,0,-960.9142857142859
8,187.9000000000001,106,1,-817.3125000000002
9,-874.2000000000049,500,0,-823.6333333333341
10,-877.7000000000046,500,0,-829.0400000000012
11,-1063.100000000001,500,0,-850.318181818183
12,-691.0000000000052,485,1,-837.0416666666682
13,113.60000000000025,126,1,-763.915384615386
14,-1797.3999999999905,500,0,-837.7357142857148
15,-1771.5999999999929,500,0,-899.9933333333335
16,251.89999999999998,47,1,-828.0
17,-1044.6000000000035,500,0,-840.7411764705885
18,-2029.19999999999,500,0,-906.7666666666663
19,125.1000000000003,148,1,-852.4578947368418
20,266.59999999999997,33,1,-796.5049999999997
21,70.90000000000015,115,1,-755.1999999999997
22,199.6,62,1,-711.7999999999997
23,252.29999999999998,46,1,-669.8826086956519
24,91.80000000000027,121,1,-638.145833333333
25,-472.0000000000016,229,1,-631.4999999999998
26,243.89999999999998,54,1,-597.8307692307691
27,151.10000000000002,74,1,-570.0925925925924
28,-230.90000000000202,298,1,-557.9785714285713
29,191.5000000000001,103,1,-532.1344827586206
30,256.79999999999995,42,1,-505.83666666666653
31,274.2,26,1,-480.674193548387
32,199.30000000000013,79,1,-459.42499999999984
33,-1754.299999999992,500,0,-498.663636363636
34,-487.40000000000373,326,1,-498.3323529411762
35,-1174.1999999999985,500,0,-517.6428571428569
36,-177.7000000000022,245,1,-508.1999999999997
37,198.0000000000001,96,1,-489.1135135135132
38,-370.2000000000021,274,1,-485.98421052631556
39,27.400000000000205,180,1,-472.82051282051253
40,167.4,75,1,-456.8149999999999
41,-3696.4999999999945,500,0,-535.831707317073
42,1.300000000000125,172,1,-523.042857142857
43,-2634.9999999999955,500,0,-572.1581395348835
44,237.59999999999997,60,1,-553.7545454545452
45,-784.7999999999993,271,1,-558.8888888888887
46,83.6000000000002,120,1,-544.9217391304346
47,162.70000000000005,88,1,-529.8659574468082
48,241.99999999999997,56,1,-513.7854166666663
49,-3750.9999999999964,500,0,-579.8510204081629
50,259.0,40,1,-563.0739999999996
51,-3581.2999999999943,500,0,-609.9699999999996
52,-4009.399999999996,500,0,-660.2359999999996
53,-3456.699999999994,500,0,-707.6779999999994
54,243.2,55,1,-692.9459999999995
55,256.79999999999995,42,1,-685.8539999999994
56,203.00000000000006,67,1,-657.6479999999993
57,210.10000000000002,53,1,-631.2319999999993
58,-3680.0999999999926,500,0,-708.5919999999991
59,-3269.89999999999,500,0,-756.5059999999987
60,-3101.39999999999,500,0,-800.9799999999982
61,-40.2000000000005,162,1,-780.5219999999983
62,-2674.1999999999907,500,0,-820.185999999998
63,-2335.899999999987,500,0,-869.1759999999979
64,-2362.799999999989,500,0,-880.4839999999979
65,-1098.3999999999983,345,1,-867.0199999999982
66,173.90000000000006,53,1,-868.579999999998
67,-2131.099999999986,500,0,-890.3099999999976
68,265.6,34,1,-844.4139999999979
69,-2549.6999999999866,500,0,-897.9099999999977
70,257.2,42,1,-898.0979999999977
71,146.10000000000002,54,1,-896.5939999999977
72,-1988.9999999999886,500,0,-940.3659999999973
73,-1766.399999999991,500,0,-980.7399999999973
74,-1756.6999999999884,500,0,-1017.7099999999971
75,106.00000000000017,91,1,-1006.1499999999969
76,14.5,159,1,-1010.737999999997
77,177.00000000000006,50,1,-1010.219999999997
78,194.10000000000014,92,1,-1001.719999999997
79,228.7,68,1,-1000.975999999997
80,223.89999999999998,72,1,-1001.6339999999968
81,263.2,36,1,-1001.8539999999969
82,215.60000000000002,55,1,-1001.527999999997
83,-514.3000000000019,242,1,-976.7279999999971
84,229.0,51,1,-962.3999999999971
85,253.6,45,1,-933.843999999997
86,251.39999999999998,47,1,-925.2619999999969
87,267.6,32,1,-923.8699999999969
88,238.7,59,1,-911.691999999997
89,217.3,54,1,-907.8939999999969
90,258.79999999999995,40,1,-906.0659999999968
91,243.89999999999998,54,1,-827.257999999997
92,252.49999999999997,46,1,-822.2339999999972
93,239.49999999999997,58,1,-764.7439999999972
94,240.19999999999996,57,1,-764.6919999999972
95,248.99999999999997,49,1,-744.0159999999973
96,239.09999999999997,50,1,-740.9059999999973
97,-7.5,105,1,-744.3099999999972
98,276.4,24,1,-743.6219999999972
99,252.29999999999998,46,1,-663.5559999999973
100,251.5,47,1,-663.7059999999972
101,245.7,52,1,-587.1659999999973
102,256.9,42,1,-501.8399999999975
103,248.2,50,1,-427.7419999999976
104,254.5,44,1,-427.51599999999763
105,197.70000000000007,72,1,-428.69799999999765
106,256.9,42,1,-427.6199999999976
107,201.60000000000002,68,1,-427.7899999999976
108,223.90000000000003,72,1,-349.7099999999978
109,182.20000000000005,45,1,-280.66799999999796
110,201.6,60,1,-214.6079999999981
111,268.7,31,1,-208.42999999999807
112,263.1,28,1,-149.68399999999832
113,1.7999999999999545,88,1,-102.9299999999986
114,273.0,27,1,-50.2139999999988
115,181.20000000000002,54,1,-24.621999999998838
116,254.49999999999997,44,1,-23.00999999999884
117,260.0,39,1,24.81200000000087
118,266.5,33,1,24.830000000000872
119,251.29999999999998,39,1,80.8500000000006
120,265.4,34,1,81.01400000000062
121,159.70000000000013,74,1,81.28600000000063
122,266.4,33,1,126.39400000000036
123,190.50000000000006,62,1,165.53200000000018
124,255.79999999999998,43,1,205.78199999999998
125,258.9,40,1,208.83999999999997
126,265.4,34,1,213.85799999999995
127,268.6,31,1,215.69
128,228.79999999999998,43,1,216.384
129,271.0,29,1,217.22999999999996
130,269.9,30,1,218.14999999999998
131,280.7,20,1,218.49999999999997
132,-1738.799999999992,500,0,179.41200000000015
133,264.3,35,1,194.98400000000015
134,262.3,37,1,195.65000000000015
135,-2059.99999999999,500,0,149.37800000000038
136,265.8,34,1,149.6660000000004
137,274.2,26,1,149.79800000000034
138,263.5,36,1,150.29400000000035
139,266.5,33,1,151.27800000000036
140,270.9,29,1,151.52000000000035
141,242.39999999999998,55,1,151.49000000000032
142,-922.2999999999988,338,1,127.99400000000038
143,272.1,28,1,128.64600000000038
144,266.59999999999997,33,1,129.1740000000004
145,66.30000000000007,70,1,125.5200000000004
146,168.8000000000001,66,1,124.11400000000037
147,162.39999999999998,71,1,127.51200000000038
148,266.5,33,1,127.31400000000038
149,31.600000000000193,109,1,122.9000000000004
150,235.79999999999995,61,1,122.58600000000041
151,142.0000000000001,90,1,120.51200000000038
152,247.79999999999998,50,1,120.3300000000004
153,236.69999999999996,60,1,120.1000000000004
154,180.7000000000002,87,1,118.62400000000038
155,135.80000000000013,79,1,117.38600000000038
156,259.79999999999995,39,1,117.44400000000041
157,231.29999999999995,65,1,118.0380000000004
158,270.8,29,1,118.97600000000043
159,249.99999999999997,48,1,120.33200000000039
160,242.29999999999995,55,1,121.1460000000004
161,233.59999999999997,63,1,120.4440000000004
162,207.79999999999998,54,1,119.3380000000004
163,148.1,68,1,122.2640000000004
164,258.79999999999995,40,1,121.9800000000004
165,198.10000000000005,71,1,122.3180000000004
166,249.99999999999997,48,1,122.22800000000039
167,212.50000000000006,74,1,121.27800000000039
168,236.89999999999995,60,1,120.68600000000039
169,-407.50000000000364,391,1,107.5100000000003
170,221.2,58,1,106.62600000000029
171,238.99999999999994,58,1,108.21200000000032
172,100.20000000000027,104,1,104.88800000000032
173,185.40000000000015,108,1,104.78600000000033
174,250.99999999999997,47,1,104.69000000000032
175,258.79999999999995,40,1,104.68800000000034
176,162.40000000000018,96,1,102.62800000000033
177,243.29999999999995,54,1,102.12200000000034
178,250.99999999999997,47,1,102.56600000000033
179,169.7000000000002,89,1,100.5400000000003
180,142.2000000000002,114,1,97.98600000000032
181,247.89999999999998,50,1,97.33000000000031
182,247.79999999999998,50,1,137.06200000000018
183,-487.80000000000484,382,1,122.02000000000007
184,242.29999999999995,55,1,121.62000000000008
185,269.7,30,1,168.21399999999986
186,-320.0000000000017,277,1,156.49799999999982
187,249.99999999999997,48,1,156.01399999999984
188,243.2,46,1,155.60799999999983
189,183.10000000000014,93,1,153.93999999999983
190,238.09999999999997,59,1,153.28399999999985
191,238.99999999999994,58,1,153.21599999999987
192,100.20000000000033,137,1,173.66599999999983
193,-120.40000000000106,191,1,165.81599999999983
194,237.79999999999995,59,1,165.23999999999978
195,238.89999999999998,58,1,168.69199999999978
196,202.8000000000001,83,1,169.3719999999998
197,221.40000000000003,74,1,170.5519999999998
198,202.70000000000002,75,1,169.2759999999998
199,-61.500000000000455,244,1,167.4139999999998
200,-163.20000000000164,247,1,159.43399999999977
201,174.90000000000003,84,1,160.09199999999973
202,230.2,66,1,159.73999999999975
203,-2158.6999999999903,500,0,111.83199999999994
204,-1605.199999999994,500,0,76.11400000000008
205,-1578.6999999999937,500,0,41.824000000000176
206,-1926.6999999999944,500,0,-1.90599999999969
207,-2052.199999999989,500,0,-47.575999999999475
208,-1767.0999999999906,500,0,-88.33399999999929
209,139.90000000000035,149,1,-90.53599999999928
210,-1358.1999999999912,475,1,-122.54599999999908
211,-874.8000000000055,500,0,-144.71399999999923
212,-1758.5999999999926,500,0,-184.04199999999906
213,205.20000000000005,89,1,-182.89999999999907
214,-1375.1999999999975,500,0,-215.579999999999
215,-464.7000000000038,318,1,-228.8359999999991
216,183.70000000000016,109,1,-230.16199999999907
217,-1018.4000000000061,500,0,-254.7799999999992
218,-589.8000000000047,499,1,-271.3139999999993
219,-993.6000000000074,500,0,-283.0359999999994
220,-940.7000000000065,500,0,-306.2739999999995
221,-804.3000000000072,500,0,-327.1399999999996
222,-806.6000000000063,500,0,-345.2759999999998
223,-699.6000000000051,500,0,-362.9759999999999
224,-762.000000000005,500,0,-383.236
225,-726.4000000000057,500,0,-402.94
226,-609.200000000006,500,0,-418.3720000000002
227,-761.1000000000048,500,0,-438.46000000000026
228,-645.800000000005,500,0,-456.3960000000004
229,-637.6000000000057,500,0,-472.54200000000054
230,-691.300000000005,500,0,-489.2120000000006
231,-565.2000000000048,500,0,-505.47400000000073
232,-717.8000000000047,500,0,-524.7860000000007
233,-557.300000000005,500,0,-526.1760000000008
234,-647.0000000000051,500,0,-543.962000000001
235,-556.6000000000051,500,0,-560.488000000001
236,-637.8000000000055,500,0,-566.8440000000012
237,-602.6000000000053,500,0,-583.8960000000013
238,-566.800000000005,500,0,-600.0960000000013
239,-548.2000000000049,500,0,-614.7220000000015
240,-549.100000000005,500,0,-630.4660000000015
241,-567.2000000000049,500,0,-646.5900000000016
242,-549.4000000000051,500,0,-659.5820000000016
243,-549.000000000005,500,0,-668.1540000000018
244,-556.9000000000049,500,0,-684.0480000000018
245,-575.7000000000049,500,0,-700.3400000000019
246,-602.7000000000049,500,0,-716.4500000000021
247,-567.100000000005,500,0,-732.2200000000022
248,-574.5000000000047,500,0,-747.7640000000023
249,-574.400000000005,500,0,-758.0220000000024
250,-548.2000000000049,500,0,-765.7220000000025
251,-548.0000000000049,500,0,-780.1800000000026
252,-547.0000000000049,500,0,-795.7240000000027
253,-205.30000000000354,438,1,-756.656000000003
254,-636.5000000000047,500,0,-737.2820000000032
255,86.00000000000057,189,1,-703.9880000000032
256,-131.20000000000243,395,1,-668.0780000000035
257,-645.300000000005,500,0,-639.9400000000037
258,-546.2000000000047,500,0,-615.522000000004
259,-734.3000000000047,500,0,-633.006000000004
260,-644.8000000000048,500,0,-618.7380000000044
261,44.20000000000081,219,1,-600.3580000000043
262,-327.0000000000049,484,1,-571.7260000000044
263,96.00000000000057,180,1,-573.9100000000044
264,-114.30000000000206,381,1,-548.6920000000047
265,-787.7000000000058,500,0,-555.1520000000046
266,11.100000000000193,258,1,-558.6040000000046
267,-646.0000000000053,500,0,-551.1560000000046
268,-214.20000000000312,382,1,-543.6440000000046
269,-224.30000000000314,407,1,-528.2580000000046
270,-338.00000000000375,422,1,-516.2040000000044
271,20.900000000000148,200,1,-499.7000000000043
272,82.70000000000041,160,1,-481.9140000000041
273,80.30000000000067,203,1,-466.31600000000407
274,222.50000000000003,73,1,-446.6260000000039
275,137.60000000000028,126,1,-429.34600000000387
276,157.50000000000028,132,1,-414.01200000000375
277,213.50000000000003,65,1,-394.52000000000356
278,238.79999999999995,50,1,-376.82800000000344
279,175.10000000000014,100,1,-360.57400000000337
280,238.89999999999998,58,1,-341.97000000000327
281,179.40000000000015,88,1,-327.0780000000031
282,215.8,79,1,-308.4060000000031
283,-1046.7000000000062,500,0,-318.1940000000031
284,-913.0000000000067,500,0,-323.51400000000314
285,-1019.2999999999952,452,1,-332.7680000000029
