episode,reward,length,success,avg_last_50
1,-813.8000000000021,250,0,-813.8000000000021
2,86.70000000000033,117,1,-363.55000000000086
3,-813.9000000000018,250,0,-513.6666666666679
4,-609.1000000000021,250,0,-537.5250000000015
5,-429.2000000000017,250,0,-515.8600000000015
6,-401.6000000000013,196,1,-496.81666666666814
7,-413.4000000000012,250,0,-484.90000000000146
8,-385.9000000000008,250,0,-472.52500000000134
9,-564.3000000000021,250,0,-482.72222222222365
10,-358.7000000000006,250,0,-470.32000000000136
11,-465.90000000000117,250,0,-469.9181818181832
12,-466.5000000000003,250,0,-469.6333333333346
13,-342.0000000000006,250,0,-459.8153846153858
14,-270.59999999999945,250,0,-446.3000000000011
15,-387.3000000000004,250,0,-442.3666666666677
16,-350.59999999999974,250,0,-436.63125000000093
17,60.00000000000037,166,1,-407.4176470588244
18,-458.7000000000024,250,0,-410.2666666666676
19,-432.80000000000194,250,0,-411.4526315789484
20,137.50000000000023,110,1,-384.00500000000096
21,179.4000000000001,96,1,-357.1761904761914
22,-432.4000000000012,250,0,-360.5954545454555
23,-405.50000000000097,250,0,-362.5478260869575
24,-80.30000000000092,244,1,-350.7875000000009
25,-459.300000000002,250,0,-355.1280000000009
26,-15.299999999999898,201,1,-342.0576923076932
27,-270.2999999999995,250,0,-339.4000000000008
28,-370.6000000000004,250,0,-340.5142857142865
29,-334.9000000000002,250,0,-340.32068965517317
30,-314.9000000000003,250,0,-339.47333333333404
31,-397.2000000000023,250,0,-341.3354838709685
32,-664.5000000000024,250,0,-351.4343750000009
33,57.90000000000052,183,1,-339.0303030303039
34,-369.80000000000064,250,0,-339.93529411764797
35,-450.20000000000175,250,0,-343.0857142857152
36,20.69999999999999,168,1,-332.98055555555646
37,-325.2000000000007,250,0,-332.77027027027117
38,-352.4,250,0,-333.286842105264
39,-342.6999999999997,250,0,-333.5282051282059
40,135.50000000000026,128,1,-321.8025000000008
41,0.39999999999997726,162,1,-313.9439024390252
42,-369.7000000000007,250,0,-315.27142857142934
43,-495.2000000000015,250,0,-319.45581395348916
44,-324.50000000000074,250,0,-319.5704545454553
45,80.40000000000046,179,1,-310.68222222222295
46,-450.20000000000107,250,0,-313.7152173913051
47,-521.3000000000008,250,0,-318.13191489361776
48,-485.9000000000012,250,0,-321.62708333333404
49,-334.3000000000007,250,0,-321.88571428571504
