episode,reward,length,success,avg_last_50
1,-1342.3999999999955,500,0,-1342.3999999999955
2,-1351.3999999999983,500,0,-1346.899999999997
3,-1404.4999999999989,500,0,-1366.0999999999976
4,-974.0000000000041,500,0,-1268.0749999999994
5,-1100.1000000000004,500,0,-1234.4799999999996
6,-1314.4999999999977,500,0,-1247.816666666666
7,-1082.0000000000027,500,0,-1224.1285714285711
8,-901.100000000005,500,0,-1183.7500000000005
9,-1109.9000000000015,500,0,-1175.544444444445
10,207.90000000000006,79,1,-1037.2000000000005
11,-1094.8000000000031,500,0,-1042.4363636363644
12,-1069.7000000000044,500,0,-1044.7083333333344
13,-1120.4000000000017,500,0,-1050.5307692307704
14,-1111.4000000000012,500,0,-1054.8785714285725
15,-734.5000000000044,500,0,-1033.5200000000013
16,-951.300000000006,500,0,-1028.3812500000017
17,-620.5000000000058,500,0,-1004.3882352941197
18,-879.0000000000049,500,0,-997.4222222222244
19,-1941.699999999995,500,0,-1047.1210526315806
20,-1014.4000000000065,500,0,-1045.485000000002
21,-1372.6999999999925,500,0,-1061.0666666666682
22,-1129.7000000000012,500,0,-1064.186363636365
23,-236.10000000000275,406,1,-1028.1826086956537
24,-347.7000000000021,303,1,-999.8291666666682
25,-952.8000000000052,500,0,-997.9480000000018
26,-1079.1000000000004,500,0,-1001.0692307692326
27,56.30000000000035,152,1,-961.9074074074092
28,-40.000000000000455,225,1,-928.9821428571446
29,-2014.9999999999923,500,0,-966.43103448276
30,-103.40000000000077,266,1,-937.6633333333347
31,-713.9000000000043,500,0,-930.4451612903241
32,-8.599999999999966,227,1,-901.6375000000012
33,1.2999999999999545,202,1,-874.2757575757587
34,178.10000000000014,114,1,-843.3235294117659
35,135.10000000000028,137,1,-815.3685714285726
36,-862.0000000000065,500,0,-816.6638888888903
37,-727.1000000000035,389,1,-814.2432432432446
38,-41.900000000000546,217,1,-793.918421052633
39,-1070.6000000000042,500,0,-801.012820512822
40,-327.80000000000325,385,1,-789.1825000000014
41,-230.10000000000036,218,1,-775.546341463416
42,222.5,73,1,-751.7833333333346
43,-346.10000000000196,236,1,-742.3488372093036
44,-97.00000000000097,146,1,-727.6818181818194
45,49.00000000000014,118,1,-710.4222222222235
46,203.40000000000006,67,1,-690.5565217391315
47,-3842.0999999999945,500,0,-757.6106382978734
48,-4455.5999999999985,500,0,-834.6520833333344
49,-1717.699999999994,500,0,-852.6734693877561
50,19.200000000000387,130,1,-835.2360000000011
51,-2341.199999999993,500,0,-855.2120000000009
52,-2370.3999999999915,500,0,-875.5920000000007
53,-822.2000000000007,398,1,-863.9460000000009
54,-1984.399999999993,500,0,-884.1540000000006
55,180.30000000000015,72,1,-858.5460000000005
56,-1635.7999999999947,439,1,-864.9720000000004
57,-2902.3999999999987,500,0,-901.3800000000006
58,48.60000000000019,128,1,-882.3860000000003
59,-2581.4999999999955,500,0,-911.8180000000002
60,-2732.5999999999967,500,0,-970.6280000000002
61,-728.0999999999999,204,1,-963.2940000000001
62,-1770.1999999999975,334,1,-977.3039999999997
63,-669.1000000000023,320,1,-968.278
64,219.8,60,1,-941.654
65,276.6,24,1,-921.4319999999998
66,-460.90000000000157,211,1,-911.6239999999998
67,215.90000000000003,64,1,-894.8959999999995
68,251.39999999999998,39,1,-872.2879999999996
69,16.600000000000023,91,1,-833.1219999999995
70,60.90000000000029,150,1,-811.6159999999996
71,-1245.9999999999952,425,1,-809.0819999999994
72,197.1,56,1,-782.5459999999995
73,-2858.299999999992,500,0,-834.9899999999994
74,-1585.2999999999959,344,1,-859.741999999999
75,-2689.0999999999917,500,0,-894.4679999999988
76,-2619.3999999999924,500,0,-925.2739999999988
77,193.00000000000006,68,1,-922.5399999999988
78,-1833.0999999999933,500,0,-958.4019999999986
79,-1993.2999999999965,500,0,-957.9679999999986
80,-1709.199999999994,500,0,-990.0839999999986
81,-363.50000000000136,204,1,-983.0759999999987
82,-1995.6999999999898,500,0,-1022.8179999999983
83,96.80000000000007,83,1,-1020.9079999999983
84,-1221.199999999997,500,0,-1048.8939999999982
85,-993.2000000000039,500,0,-1071.4599999999984
86,241.1,40,1,-1049.3979999999983
87,-93.80000000000075,285,1,-1036.7319999999982
88,-297.6000000000033,341,1,-1041.8459999999984
89,-275.3000000000027,288,1,-1025.9399999999982
90,-252.60000000000218,299,1,-1024.4359999999983
91,-845.1000000000053,500,0,-1036.7359999999983
92,-341.80000000000075,199,1,-1048.0219999999981
93,-754.3000000000067,500,0,-1056.1859999999986
94,-849.500000000004,500,0,-1071.2359999999985
95,-1101.5000000000036,500,0,-1094.2459999999985
96,187.80000000000004,73,1,-1094.5579999999984
97,-1148.4999999999993,417,1,-1040.6859999999986
98,-1103.5000000000002,500,0,-973.6439999999985
99,-1477.8,500,0,-968.8459999999988
100,33.20000000000016,108,1,-968.5659999999989
101,-278.1000000000008,182,1,-927.303999999999
102,-64.50000000000028,216,1,-881.185999999999
103,-2636.399999999991,500,0,-917.469999999999
104,-2884.999999999993,500,0,-935.4819999999988
