episode,reward,length,success,avg_last_50
1,-1631.9999999999932,500,0,-1631.9999999999932
2,-73.90000000000055,199,1,-852.9499999999969
3,-476.10000000000366,356,1,-727.3333333333325
4,-1075.5000000000039,500,0,-814.3750000000002
5,-147.50000000000068,202,1,-681.0000000000003
6,-6.599999999999795,162,1,-568.6000000000003
7,-1021.1000000000059,500,0,-633.2428571428583
8,-1048.100000000004,500,0,-685.1000000000015
9,-84.70000000000005,210,1,-618.3888888888902
10,-1200.9,500,0,-676.6400000000012
11,-1054.500000000004,500,0,-710.9909090909106
12,-400.6000000000022,261,1,-685.1250000000015
13,-1253.099999999999,500,0,-728.8153846153859
14,-1622.4999999999932,500,0,-792.6500000000007
15,-1226.9999999999973,500,0,-821.606666666667
16,-1143.2999999999975,403,1,-841.7125000000003
17,152.50000000000006,64,1,-783.2294117647061
18,-711.3000000000045,417,1,-779.2333333333339
19,-58.800000000000296,227,1,-741.3157894736847
20,-1138.1999999999969,500,0,-761.1600000000004
21,-1101.1000000000013,500,0,-777.3476190476196
22,215.40000000000003,72,1,-732.2227272727278
23,-130.60000000000014,177,1,-706.0652173913048
24,-1774.2999999999934,500,0,-750.5750000000002
25,-1039.6000000000054,500,0,-762.1360000000003
26,-1300.9999999999982,500,0,-782.8615384615388
27,-1182.5000000000018,500,0,-797.6629629629633
28,-227.1000000000014,209,1,-777.2857142857147
29,-1301.9999999999945,500,0,-795.3793103448278
30,-94.40000000000168,194,1,-772.0133333333337
31,174.50000000000003,52,1,-741.4806451612906
32,43.500000000000114,91,1,-716.95
33,237.89999999999998,51,1,-688.0151515151515
34,-931.3000000000056,500,0,-695.1705882352943
35,27.100000000000136,140,1,-674.5342857142859
36,-1709.2999999999947,500,0,-703.2777777777778
37,-1354.0999999999922,500,0,-720.8675675675674
38,-966.0000000000057,500,0,-727.3184210526316
39,198.10000000000008,72,1,-703.5897435897436
40,230.1,50,1,-680.2475000000001
41,236.79999999999998,44,1,-657.8804878048782
42,60.00000000000037,167,1,-640.7880952380953
43,-35.000000000000284,179,1,-626.7
44,-1649.1999999999948,500,0,-649.9386363636363
45,-1252.1999999999962,387,1,-663.3222222222221
46,-1302.2999999999931,500,0,-677.2130434782605
47,-1496.4999999999955,500,0,-694.6446808510634
48,46.0000000000004,164,1,-679.2145833333329
49,-906.2999999999975,446,1,-683.8489795918363
50,106.6000000000003,157,1,-668.0399999999995
51,231.99999999999997,65,1,-630.7599999999998
52,-1308.0999999999963,500,0,-655.4439999999996
53,-1329.4999999999964,500,0,-672.5119999999994
54,-1195.0000000000014,500,0,-674.9019999999994
55,234.7,63,1,-667.2579999999995
56,234.2,63,1,-662.4419999999996
57,223.20000000000002,73,1,-637.5559999999994
58,-1311.4999999999973,500,0,-642.8239999999992
59,98.90000000000035,130,1,-639.1519999999991
60,190.7000000000001,70,1,-611.3199999999991
61,246.79999999999998,43,1,-585.2939999999991
62,-1114.8000000000034,500,0,-599.5779999999992
63,250.29999999999998,48,1,-569.5099999999992
64,-586.6000000000037,357,1,-548.7919999999993
65,135.70000000000013,113,1,-521.5379999999993
66,182.70000000000016,102,1,-495.01799999999946
67,105.20000000000022,107,1,-495.96399999999943
68,-1436.6999999999948,500,0,-510.47199999999924
69,-1276.0999999999985,500,0,-534.8179999999992
70,1.199999999999818,113,1,-512.0299999999992
71,253.5,45,1,-484.93799999999925
72,227.79999999999998,69,1,-484.6899999999992
73,158.30000000000018,108,1,-478.91199999999924
74,175.6,51,1,-439.9139999999994
75,-917.700000000001,480,1,-437.47599999999926
76,101.60000000000022,103,1,-409.4239999999993
77,239.59999999999997,58,1,-380.9819999999993
78,240.59999999999997,57,1,-371.6279999999993
79,94.40000000000012,93,1,-343.69999999999936
80,-726.0000000000048,427,1,-356.3319999999993
81,170.5000000000001,72,1,-356.4119999999994
82,232.2,48,1,-352.63799999999935
83,231.7,65,1,-352.7619999999994
84,143.70000000000013,72,1,-331.26199999999926
85,262.09999999999997,37,1,-326.5619999999993
86,189.50000000000009,63,1,-288.5859999999994
87,265.4,34,1,-256.1959999999996
88,244.59999999999997,53,1,-231.98399999999944
89,264.3,35,1,-230.65999999999946
90,229.6,67,1,-230.66999999999945
91,243.99999999999997,54,1,-230.52599999999944
92,260.9,30,1,-226.50799999999944
93,235.99999999999994,61,1,-221.08799999999945
94,-1212.100000000001,500,0,-212.34599999999955
95,208.0,62,1,-183.14199999999965
96,228.8,43,1,-152.51999999999978
97,112.20000000000013,93,1,-120.34599999999988
98,-119.20000000000084,150,1,-123.64999999999989
99,-934.7999999999984,479,1,-124.21999999999991
100,-176.80000000000126,194,1,-129.88799999999995
101,-1205.0999999999992,500,0,-158.62999999999994
102,263.2,36,1,-127.20400000000001
103,-393.1000000000032,327,1,-108.47600000000016
104,231.29999999999998,57,1,-79.9500000000001
105,244.69999999999996,53,1,-79.75000000000013
106,31.000000000000057,118,1,-83.81400000000012
107,211.6,67,1,-84.0460000000001
108,227.39999999999998,69,1,-53.26800000000017
109,253.39999999999998,45,1,-50.17800000000018
110,-65.60000000000065,158,1,-55.304000000000194
111,-1258.7999999999984,500,0,-85.41600000000017
112,151.5000000000003,139,1,-60.0900000000001
113,-228.10000000000161,168,1,-69.65800000000013
114,212.30000000000007,83,1,-53.68000000000006
115,-1089.1000000000042,500,0,-78.17600000000014
116,265.5,34,1,-76.52000000000015
117,160.70000000000022,114,1,-75.41000000000015
118,-1151.6000000000013,500,0,-69.70800000000027
119,219.00000000000006,52,1,-39.80600000000031
120,22.69999999999976,101,1,-39.3760000000003
121,203.7,66,1,-40.37200000000031
122,228.3,68,1,-40.3620000000003
123,233.7,55,1,-38.8540000000003
124,178.60000000000014,89,1,-38.79400000000031
125,248.99999999999997,49,1,-15.460000000000282
126,236.89999999999998,52,1,-12.75400000000028
127,222.3,65,1,-13.100000000000282
128,225.8,54,1,-13.396000000000285
