episode,reward,length,success,avg_last_50
1,-397.4000000000033,292,1,-397.4000000000033
2,-1378.4999999999977,500,0,-887.9500000000005
3,37.20000000000039,154,1,-579.566666666667
4,-1179.5000000000025,500,0,-729.5500000000009
5,-839.8000000000046,500,0,-751.6000000000016
6,-591.8000000000038,399,1,-724.9666666666686
7,-1209.9999999999977,500,0,-794.2571428571443
8,-640.6000000000029,317,1,-775.0500000000015
9,-1280.5999999999965,500,0,-831.2222222222232
10,-1234.5000000000023,500,0,-871.5500000000011
11,-1039.100000000005,500,0,-886.7818181818197
12,61.70000000000019,132,1,-807.741666666668
13,-437.6000000000025,295,1,-779.2692307692322
14,-320.80000000000143,254,1,-746.52142857143
15,-587.7000000000053,476,1,-735.933333333335
16,-187.5000000000013,230,1,-701.6562500000016
17,-1183.5999999999972,500,0,-730.0058823529425
18,201.00000000000009,94,1,-678.2833333333346
19,-1191.8999999999976,500,0,-705.3157894736853
20,-277.30000000000166,280,1,-683.9150000000011
21,-1163.7000000000025,500,0,-706.7619047619058
22,20.500000000000227,153,1,-673.7045454545465
23,-462.4000000000027,360,1,-664.517391304349
24,-382.60000000000207,253,1,-652.7708333333345
25,-216.60000000000207,264,1,-635.3240000000012
26,-1246.6000000000017,500,0,-658.8346153846167
27,-731.6000000000054,494,1,-661.5296296296311
28,-523.5000000000022,308,1,-656.6000000000015
29,66.80000000000024,135,1,-631.6551724137946
30,8.699999999999875,206,1,-610.3100000000014
31,-1526.0999999999908,500,0,-639.851612903227
32,-637.4000000000043,356,1,-639.7750000000011
33,-1416.6999999999916,500,0,-663.3181818181827
34,-137.50000000000045,175,1,-647.8529411764714
35,-256.2000000000012,227,1,-636.662857142858
36,250.2,48,1,-612.0277777777786
37,-726.4000000000037,389,1,-615.1189189189198
38,-1217.499999999998,500,0,-630.9710526315797
39,-53.00000000000057,155,1,-616.1512820512828
40,60.80000000000024,133,1,-599.2275000000008
41,209.90000000000003,44,1,-579.49268292683
42,-1542.699999999993,500,0,-602.426190476191
43,-1402.3999999999967,500,0,-621.03023255814
44,-1399.2999999999968,500,0,-638.7181818181822
45,-153.00000000000068,165,1,-627.9244444444448
46,-699.0000000000032,330,1,-629.4695652173917
47,-396.1000000000023,273,1,-624.5042553191494
48,86.6000000000002,117,1,-609.6895833333338
49,-972.3999999999974,441,1,-617.0918367346942
50,-11.400000000000205,133,1,-604.9780000000004
51,63.100000000000165,97,1,-595.7680000000005
52,-154.8000000000011,251,1,-571.2940000000006
53,216.29999999999998,71,1,-567.7120000000004
54,-318.300000000001,260,1,-550.4880000000004
55,234.69999999999996,62,1,-528.9980000000003
56,117.80000000000024,96,1,-514.8060000000002
57,153.40000000000018,88,1,-487.53800000000024
58,-1265.899999999996,500,0,-500.0440000000001
59,190.10000000000002,54,1,-470.6300000000003
60,183.70000000000007,60,1,-442.2660000000002
61,82.60000000000022,87,1,-419.8320000000001
62,-683.4000000000046,431,1,-434.73400000000015
63,197.20000000000005,72,1,-422.0380000000002
64,21.699999999999932,127,1,-415.18800000000005
65,174.30000000000013,110,1,-399.94800000000004
66,-29.20000000000016,125,1,-396.782
67,-13.39999999999975,118,1,-373.3780000000001
68,-38.200000000000045,100,1,-378.16200000000003
69,-142.70000000000147,173,1,-357.17800000000005
70,-10.699999999999989,199,1,-351.84600000000006
71,-810.1000000000017,382,1,-344.7740000000001
72,169.10000000000008,65,1,-341.802
73,173.60000000000016,102,1,-329.08200000000005
74,-31.40000000000032,151,1,-322.0579999999999
75,-183.7000000000009,143,1,-321.39999999999986
76,-270.5000000000023,315,1,-301.87799999999993
77,134.6000000000001,64,1,-284.5539999999998
78,-54.80000000000041,107,1,-275.1799999999998
79,233.39999999999998,47,1,-271.8479999999998
80,80.50000000000011,97,1,-270.4119999999998
81,27.600000000000136,163,1,-239.33799999999997
82,2.900000000000091,169,1,-226.5319999999999
83,-1552.9999999999939,500,0,-229.25799999999992
84,61.80000000000018,115,1,-225.2719999999999
85,97.8000000000001,65,1,-218.1919999999999
86,-162.70000000000118,141,1,-226.44999999999993
87,203.2000000000001,83,1,-207.85799999999978
88,-33.600000000000364,136,1,-184.17999999999986
89,-107.60000000000093,156,1,-185.27199999999985
90,256.59999999999997,42,1,-181.35599999999988
91,166.40000000000006,84,1,-182.22599999999989
92,195.60000000000008,57,1,-147.46000000000004
93,164.6000000000002,86,1,-116.12000000000008
94,233.99999999999997,63,1,-83.45400000000016
95,249.8,32,1,-75.39800000000014
96,200.3000000000001,61,1,-57.41200000000006
