episode,reward,length,success,avg_last_50
1,-1698.399999999995,500,0,-1698.399999999995
2,-1545.7999999999981,500,0,-1622.0999999999967
3,-911.1000000000046,500,0,-1385.0999999999995
4,62.70000000000019,106,1,-1023.1499999999995
5,-458.3000000000018,249,1,-910.18
6,-391.800000000003,355,1,-823.7833333333338
7,-320.9000000000019,272,1,-751.9428571428577
8,-1117.5000000000023,500,0,-797.6375000000008
9,-766.4000000000042,500,0,-794.1666666666679
10,-965.3000000000047,500,0,-811.2800000000016
11,-645.8000000000023,332,1,-796.2363636363654
12,-630.3000000000017,285,1,-782.408333333335
13,122.00000000000023,125,1,-712.8384615384631
14,122.00000000000034,142,1,-653.2071428571443
15,-87.10000000000065,213,1,-615.466666666668
16,-471.50000000000125,321,1,-606.4687500000014
17,154.90000000000015,112,1,-561.6823529411778
18,-260.10000000000184,409,1,-544.9277777777792
19,-1744.1999999999957,432,1,-608.0473684210536
20,125.3000000000001,73,1,-571.380000000001
21,256.79999999999995,42,1,-531.9428571428582
22,127.60000000000016,79,1,-501.9636363636373
23,-652.9000000000041,498,1,-508.52608695652276
24,110.60000000000016,95,1,-482.7291666666676
25,256.2,43,1,-453.1720000000008
26,-725.300000000005,500,0,-463.63846153846254
27,-75.40000000000106,250,1,-449.25925925926026
28,98.60000000000022,106,1,-429.6928571428581
29,-86.9000000000002,113,1,-417.8724137931044
30,150.70000000000016,133,1,-398.92000000000087
31,102.30000000000013,111,1,-382.75161290322666
32,223.2,40,1,-363.81562500000086
33,-250.70000000000323,405,1,-360.3878787878797
34,-1436.999999999994,447,1,-392.05294117647134
35,155.40000000000023,136,1,-376.41142857142927
36,119.10000000000034,170,1,-362.6472222222229
37,221.1,75,1,-346.8702702702709
38,-1068.0999999999995,219,1,-365.85000000000065
39,43.500000000000114,116,1,-355.3538461538468
40,-229.60000000000025,229,1,-352.2100000000006
41,105.00000000000014,83,1,-341.0585365853664
42,98.30000000000013,81,1,-330.5976190476196
43,61.60000000000031,157,1,-321.4767441860471
44,-2588.099999999997,446,1,-372.99090909090955
45,262.4,37,1,-358.8711111111116
46,-278.60000000000184,332,1,-357.1260869565222
47,241.39999999999998,40,1,-344.3914893617026
48,267.8,32,1,-331.63750000000044
49,-433.3000000000003,136,1,-333.71224489795964
50,185.7,50,1,-323.32400000000047
51,15.399999999999977,76,1,-289.0480000000005
52,243.99999999999997,54,1,-253.25200000000058
53,146.09999999999997,70,1,-232.10800000000052
54,-72.60000000000002,100,1,-234.81400000000048
55,262.0,29,1,-220.40800000000047
56,115.70000000000002,57,1,-210.25800000000038
57,259.8,31,1,-198.64400000000037
58,78.60000000000016,117,1,-174.7220000000003
59,140.80000000000015,125,1,-156.57800000000023
60,-17.200000000000102,89,1,-137.61600000000016
61,-185.50000000000006,155,1,-128.41000000000008
62,-39.59999999999985,160,1,-116.59600000000006
63,153.20000000000016,89,1,-115.97200000000007
64,160.3,57,1,-115.20600000000007
65,269.7,30,1,-108.07000000000005
66,-941.0000000000002,459,1,-117.46000000000004
67,265.4,34,1,-115.25000000000004
68,233.09999999999997,64,1,-105.38599999999998
69,106.70000000000036,115,1,-68.36800000000008
70,197.39999999999998,64,1,-66.92600000000007
71,-593.200000000001,227,1,-83.9260000000001
72,-727.9000000000001,203,1,-101.0360000000001
73,167.1,59,1,-84.63600000000002
74,136.2000000000002,121,1,-84.12400000000001
75,258.0,41,1,-84.08800000000002
76,-337.9000000000001,138,1,-76.33999999999992
77,-209.30000000000075,178,1,-79.01799999999992
78,203.70000000000007,91,1,-76.91599999999991
79,237.99999999999997,59,1,-70.4179999999999
80,261.09999999999997,38,1,-68.20999999999992
81,272.0,28,1,-64.81599999999992
82,82.49999999999997,79,1,-67.62999999999992
83,-107.40000000000015,98,1,-64.76399999999985
84,-3511.699999999992,500,0,-106.25799999999983
85,264.3,35,1,-104.07999999999981
