episode,reward,length,success,avg_last_50
1,-617.9000000000024,250,0,-617.9000000000024
2,-626.7000000000011,250,0,-622.3000000000018
3,-697.4000000000015,250,0,-647.333333333335
4,-698.6000000000028,250,0,-660.1500000000019
5,-609.9000000000021,250,0,-650.100000000002
6,-698.800000000002,250,0,-658.2166666666686
7,-410.90000000000094,250,0,-622.8857142857161
8,-391.8999999999999,250,0,-594.0125000000016
9,-411.7000000000003,250,0,-573.7555555555571
10,-527.700000000002,250,0,-569.1500000000016
11,-412.00000000000017,250,0,-554.8636363636377
12,-228.80000000000211,235,1,-527.6916666666681
13,6.60000000000008,150,1,-486.592307692309
14,-681.1000000000017,250,0,-500.4857142857157
15,38.30000000000018,103,1,-464.5666666666679
16,-331.9000000000008,250,0,-456.2750000000012
17,-330.90000000000066,250,0,-448.90000000000117
18,-437.7000000000012,250,0,-448.27777777777897
19,-286.4999999999998,250,0,-439.763157894738
20,245.59999999999997,52,1,-405.4950000000011
21,139.60000000000016,118,1,-379.5380952380962
22,38.700000000000216,145,1,-360.52727272727367
23,222.1,66,1,-335.19565217391397
24,-653.600000000002,250,0,-348.46250000000094
25,116.50000000000043,148,1,-329.8640000000009
26,-438.30000000000155,250,0,-334.0346153846163
27,-491.6000000000013,250,0,-339.8703703703713
28,-510.400000000001,250,0,-345.96071428571526
29,-339.1000000000005,250,0,-345.72413793103544
30,35.300000000000296,173,1,-333.0233333333342
31,-307.5000000000018,250,1,-332.2000000000009
32,196.30000000000013,89,1,-315.6843750000009
33,-36.30000000000069,164,1,-307.2181818181827
34,77.90000000000018,125,1,-295.89117647058913
35,-744.0000000000018,250,0,-308.69428571428665
36,212.00000000000006,83,1,-294.23055555555646
37,252.39999999999998,46,1,-279.4567567567576
38,185.9000000000001,58,1,-267.21052631579033
39,127.80000000000013,112,1,-257.08205128205213
40,-22.70000000000016,94,1,-251.22250000000076
41,-753.5000000000023,250,0,-263.4731707317081
42,212.8,58,1,-252.13333333333412
43,-610.4000000000015,250,0,-260.46511627907057
44,-2.4000000000002615,133,1,-254.6000000000008
45,220.50000000000006,67,1,-244.042222222223
46,-690.4000000000021,250,0,-253.7456521739138
47,150.50000000000017,116,1,-245.14468085106458
48,-377.2000000000006,250,0,-247.89583333333408
49,10.800000000000182,161,1,-242.616326530613
50,-555.0000000000022,250,0,-248.86400000000077
51,269.8,30,1,-231.11000000000075
52,253.39999999999998,45,1,-213.50800000000072
53,-716.7000000000023,250,0,-213.89400000000074
54,107.40000000000026,140,1,-197.77400000000068
55,48.500000000000256,127,1,-184.60600000000065
56,-0.5,131,1,-170.64000000000058
57,-717.3000000000026,250,0,-176.7680000000006
58,-627.4000000000015,250,0,-181.47800000000063
59,106.20000000000024,115,1,-171.12000000000063
60,170.40000000000012,89,1,-157.15800000000058
61,248.99999999999997,49,1,-143.93800000000059
62,-636.2000000000023,250,0,-152.0860000000006
63,-584.1000000000023,250,0,-163.90000000000066
64,-556.1000000000016,250,0,-161.40000000000063
65,-627.9000000000017,250,0,-174.72400000000067
66,-583.7000000000021,250,0,-179.76000000000073
67,-627.9000000000019,250,0,-185.70000000000073
68,-213.3000000000012,228,1,-181.21200000000073
69,-49.200000000000955,143,1,-176.46600000000075
70,147.30000000000015,102,1,-178.43200000000078
71,141.30000000000018,116,1,-178.39800000000076
72,-548.3000000000013,250,0,-190.1380000000008
73,-3.6000000000000796,201,1,-194.65200000000078
74,-485.2000000000017,250,0,-191.28400000000082
75,-574.3000000000019,250,0,-205.1000000000008
76,193.3000000000001,101,1,-192.46800000000079
77,-521.0000000000016,250,0,-193.05600000000078
78,204.7000000000001,90,1,-178.7540000000008
79,-42.5000000000004,169,1,-172.82200000000074
80,-25.900000000000148,146,1,-174.04600000000076
81,237.09999999999997,60,1,-163.1540000000007
82,35.10000000000008,106,1,-166.37800000000072
83,125.80000000000027,113,1,-163.1360000000007
84,-548.1000000000015,250,0,-175.65600000000074
85,-592.8000000000018,250,0,-172.63200000000074
86,-824.4000000000033,250,0,-193.3600000000008
87,-539.0000000000019,250,0,-209.18800000000084
88,-26.700000000000443,163,1,-213.44000000000085
89,-176.4000000000011,194,1,-219.52400000000088
90,-539.7000000000019,250,0,-229.8640000000009
91,-146.40000000000106,207,1,-217.72200000000095
92,-503.80000000000155,250,0,-232.0540000000009
93,49.800000000000495,158,1,-218.8500000000009
94,253.89999999999998,45,1,-213.7240000000009
95,-520.7000000000012,250,0,-228.54800000000094
96,142.40000000000006,82,1,-211.89200000000088
97,-592.500000000002,250,0,-226.75200000000095
98,158.4000000000002,116,1,-216.0400000000009
99,124.50000000000028,123,1,-213.76600000000093
100,101.30000000000047,136,1,-200.64000000000084
101,-213.9000000000019,229,1,-210.31400000000087
102,-494.200000000002,250,0,-225.26600000000093
103,-512.5000000000016,250,0,-221.18200000000093
104,-494.3000000000013,250,0,-233.21600000000092
105,-557.0000000000026,250,0,-245.32600000000102
106,-503.40000000000185,250,0,-255.38400000000104
107,-708.1000000000023,250,0,-255.200000000001
108,231.79999999999998,57,1,-238.01600000000101
109,-502.4000000000017,250,0,-250.18800000000104
110,123.00000000000023,124,1,-251.13600000000105
111,-448.900000000001,250,0,-265.0940000000011
112,-574.5000000000022,250,0,-263.86000000000104
113,-450.1000000000014,250,0,-261.18000000000103
114,-449.5000000000015,250,0,-259.0480000000011
115,-396.30000000000115,250,0,-254.416000000001
116,-385.80000000000115,250,0,-250.45800000000102
117,-396.2000000000011,250,0,-245.824000000001
118,-450.8000000000016,250,0,-250.574000000001
119,-450.0000000000012,250,0,-258.590000000001
120,-404.800000000001,250,0,-269.632000000001
121,23.30000000000041,215,1,-271.992000000001
122,-449.0000000000008,250,0,-270.006000000001
123,99.70000000000039,137,1,-267.94000000000096
124,-405.30000000000166,250,0,-266.34200000000095
125,-359.9000000000003,250,0,-262.05400000000094
126,-412.20000000000135,250,0,-274.16400000000095
127,-440.8000000000018,250,0,-272.56000000000097
128,-476.4000000000016,250,0,-286.18200000000104
129,-474.5000000000006,250,0,-294.822000000001
130,-439.80000000000115,250,0,-303.10000000000105
131,-502.6000000000014,250,0,-317.8940000000011
132,-421.800000000002,250,0,-327.0320000000011
133,-422.30000000000115,250,0,-337.99400000000117
134,-367.70000000000095,250,0,-334.38600000000116
135,-395.80000000000075,250,0,-330.44600000000105
136,-511.90000000000197,250,0,-324.1960000000011
137,-458.50000000000085,250,0,-322.58600000000104
138,-485.90000000000214,250,0,-331.7700000000011
139,-477.3000000000013,250,0,-337.78800000000115
140,-530.4000000000019,250,0,-337.6020000000011
141,-448.8000000000007,250,0,-343.6500000000011
142,-378.40000000000106,250,0,-341.14200000000113
143,-467.40000000000185,250,0,-351.4860000000011
144,-503.30000000000234,250,0,-366.6300000000012
145,-441.50000000000125,250,0,-365.04600000000124
146,-377.5000000000014,250,0,-375.44400000000115
147,-636.8000000000017,250,0,-376.33000000000123
148,-520.8000000000019,250,0,-389.91400000000135
149,-458.70000000000107,250,0,-401.5780000000013
150,-484.5000000000023,250,0,-413.2940000000014
151,-386.90000000000066,250,0,-416.7540000000014
152,-645.7000000000019,250,0,-419.7840000000013
153,-377.30000000000086,250,0,-417.08000000000123
154,-546.8000000000012,250,0,-418.1300000000013
155,-340.50000000000045,250,0,-413.8000000000013
156,-294.69999999999953,250,0,-409.6260000000012
157,-295.5,250,0,-401.37400000000116
158,-286.39999999999986,250,0,-411.7380000000012
159,-268.89999999999947,250,0,-407.0680000000011
160,-314.2,250,0,-415.81200000000115
161,-268.3999999999995,250,0,-412.2020000000011
162,-303.8,250,0,-406.788000000001
163,-276.6999999999997,250,0,-403.320000000001
164,-286.59999999999985,250,0,-400.062000000001
165,-340.3000000000002,250,0,-398.9420000000009
166,-268.59999999999945,250,0,-396.5980000000009
167,-305.00000000000034,250,0,-394.7740000000009
168,-313.70000000000056,250,0,-392.0320000000009
169,-555.2000000000012,250,0,-394.1360000000009
170,84.40000000000063,200,1,-384.3520000000008
171,154.40000000000032,136,1,-381.7300000000008
172,-268.59999999999934,250,0,-378.12200000000087
173,-268.09999999999945,250,0,-385.47800000000075
174,-269.8999999999994,250,0,-382.7700000000007
175,-280.6999999999997,250,0,-381.1860000000008
176,-271.3999999999994,250,0,-378.37000000000074
177,-278.29999999999956,250,0,-375.12000000000063
178,-270.8999999999994,250,0,-371.01000000000056
179,-285.99999999999994,250,0,-367.24000000000063
180,-269.7999999999994,250,0,-363.8400000000006
181,68.90000000000063,216,1,-352.4100000000006
182,-278.79999999999967,250,0,-349.5500000000004
183,-268.29999999999956,250,0,-346.4700000000004
184,-286.8999999999996,250,0,-344.8540000000004
185,-315.8000000000002,250,0,-343.25400000000036
186,-270.49999999999943,250,0,-338.42600000000033
187,-270.9999999999995,250,0,-334.67600000000033
188,-269.0999999999995,250,0,-330.3400000000003
189,-296.7999999999997,250,0,-326.73000000000025
190,-473.8000000000008,250,0,-325.59800000000024
191,-431.20000000000255,250,0,-325.24600000000027
192,108.40000000000055,162,1,-315.5100000000003
193,-269.8999999999994,250,0,-311.5600000000002
194,168.70000000000027,123,1,-298.1200000000002
195,100.7000000000005,177,1,-287.27600000000007
196,-296.5999999999995,250,0,-285.65800000000013
197,-276.0999999999997,250,0,-278.4440000000001
198,-441.4000000000019,250,0,-276.856
199,-315.70000000000056,250,0,-273.99600000000004
200,152.0000000000002,122,1,-261.26599999999996
201,-361.0000000000011,250,0,-260.748
202,-324.5000000000007,250,0,-254.32399999999998
203,-317.1000000000005,250,0,-253.11999999999998
204,-334.10000000000093,250,0,-248.86599999999996
205,-539.3000000000003,250,0,-252.84199999999998
206,-378.5000000000014,250,0,-254.51800000000003
207,-304.70000000000016,250,0,-254.702
208,-333.6000000000006,250,0,-255.64600000000002
209,-476.3000000000013,250,0,-259.79400000000004
210,-378.99999999999955,250,0,-261.09000000000003
211,-309.9999999999999,250,0,-261.922
212,-361.30000000000047,250,0,-263.07200000000006
213,-278.6999999999997,250,0,-263.112
214,-323.2000000000004,250,0,-263.84400000000005
215,-361.8000000000012,250,0,-264.27400000000006
216,-297.09999999999997,250,0,-264.8440000000001
217,-280.69999999999976,250,0,-264.358
218,-628.3000000000031,250,0,-270.6500000000001
219,-388.00000000000125,250,0,-267.30600000000015
220,-353.50000000000034,250,0,-276.06400000000014
221,-289.0999999999998,250,0,-284.93400000000014
222,-315.90000000000003,250,0,-285.88000000000017
223,-281.19999999999965,250,0,-286.14200000000017
224,-380.0000000000008,250,0,-288.3440000000002
225,-334.59999999999957,250,0,-289.42200000000014
226,-396.69999999999993,250,0,-291.9280000000002
227,-619.8000000000023,250,0,-298.75800000000027
228,-343.4000000000003,250,0,-300.2080000000003
229,-334.9999999999995,250,0,-301.1880000000003
230,-380.70000000000095,250,0,-303.4060000000003
231,-397.0000000000008,250,0,-312.72400000000033
232,-299.10000000000014,250,0,-313.13000000000034
233,-869.5000000000033,250,0,-325.1540000000004
234,-280.99999999999966,250,0,-325.0360000000004
235,-371.8000000000007,250,0,-326.1560000000004
236,-451.80000000000155,250,0,-329.7820000000005
237,-308.5000000000001,250,0,-330.5320000000005
238,-486.20000000000283,250,0,-334.8740000000006
239,-398.3000000000019,250,0,-336.9040000000006
240,-335.1000000000006,250,0,-334.13000000000056
241,-433.50000000000114,250,0,-334.17600000000056
242,-512.2000000000024,250,0,-346.58800000000053
243,-326.2000000000003,250,0,-347.7140000000006
244,-344.40000000000094,250,0,-357.97600000000074
245,-317.4000000000001,250,0,-366.3380000000007
246,-272.1999999999995,250,0,-365.85000000000065
247,-351.10000000000144,250,0,-367.3500000000007
248,-377.9000000000017,250,0,-366.08000000000067
249,-281.89999999999964,250,0,-365.4040000000007
250,-372.20000000000084,250,0,-375.88800000000066
251,-573.7000000000032,250,0,-380.1420000000008
252,-280.99999999999943,250,0,-379.2720000000007
253,-273.09999999999945,250,0,-378.3920000000007
254,-291.19999999999993,250,0,-377.5340000000007
255,189.50000000000017,103,1,-362.9580000000007
256,-327.0000000000002,250,0,-361.9280000000006
257,73.30000000000067,201,1,-354.3680000000007
258,-290.4999999999999,250,0,-353.50600000000065
259,18.500000000000455,212,1,-343.6100000000006
260,-327.5000000000001,250,0,-342.5800000000006
261,-486.90000000000356,250,0,-346.1180000000007
262,-417.00000000000205,250,0,-347.2320000000007
263,-334.90000000000043,250,0,-348.35600000000073
264,-291.49999999999994,250,0,-347.7220000000007
265,-379.59999999999945,250,0,-348.0780000000006
266,-306.6999999999998,250,0,-348.27000000000066
267,-291.5999999999999,250,0,-348.4880000000007
268,242.39999999999998,55,1,-331.0740000000005
269,43.40000000000077,229,1,-322.44600000000054
270,-430.8000000000011,250,0,-323.99200000000053
271,-372.2000000000005,250,0,-325.6540000000006
272,-487.60000000000167,250,0,-329.0880000000006
273,-363.70000000000067,250,0,-330.7380000000006
274,-398.8000000000011,250,0,-331.11400000000066
275,-345.70000000000084,250,0,-331.3360000000007
276,-292.19999999999993,250,0,-329.24600000000066
277,-337.00000000000045,250,0,-323.5900000000006
278,-273.6999999999995,250,0,-322.1960000000006
279,-282.39999999999964,250,0,-321.1440000000006
280,-299.9999999999998,250,0,-319.5300000000006
281,224.89999999999998,71,1,-307.0920000000006
282,-273.6999999999995,250,0,-306.5840000000006
283,-299.70000000000005,250,0,-295.1880000000005
284,-273.59999999999945,250,0,-295.04000000000053
285,-290.1999999999999,250,0,-293.40800000000047
286,-282.6999999999997,250,0,-290.02600000000047
287,-272.69999999999953,250,0,-289.3100000000004
288,103.7000000000005,182,1,-277.51200000000034
289,-281.19999999999976,250,0,-275.1700000000003
290,-823.7999999999997,250,0,-284.94400000000024
291,-281.5999999999996,250,0,-281.9060000000003
292,-352.10000000000105,250,0,-278.70400000000024
293,-195.20000000000124,154,1,-276.08400000000023
294,-272.99999999999955,250,0,-274.65600000000023
295,222.5,73,1,-263.85800000000023
296,-308.5999999999994,250,0,-264.5860000000002
297,-744.6000000000013,250,0,-272.4560000000002
298,207.0,88,1,-260.75800000000015
299,-282.6999999999997,250,0,-260.77400000000017
300,122.70000000000033,157,1,-250.87600000000018
301,138.1,61,1,-236.6400000000001
302,276.3,24,1,-225.4940000000001
303,216.70000000000002,79,1,-215.69800000000018
304,229.49999999999997,67,1,-205.28400000000016
305,244.7,53,1,-204.18000000000015
306,-975.9999999999995,208,1,-217.1600000000001
307,222.60000000000002,73,1,-214.17400000000012
308,-618.2000000000015,198,1,-220.72800000000015
309,242.69999999999996,55,1,-216.24400000000017
310,-273.59999999999945,250,0,-215.16600000000014
311,259.09999999999997,40,1,-200.2460000000001
312,-354.300000000001,250,0,-198.99200000000008
313,204.5000000000001,90,1,-188.20400000000006
314,69.20000000000076,214,1,-180.99000000000007
315,88.00000000000065,196,1,-171.63800000000006
316,48.600000000000875,232,1,-164.53200000000007
317,-272.9999999999995,250,0,-164.16000000000003
318,247.89999999999998,50,1,-164.05000000000004
319,171.20000000000022,120,1,-161.49400000000006
320,250.29999999999995,48,1,-147.872
321,232.49999999999994,64,1,-135.77800000000002
322,192.90000000000015,100,1,-122.16799999999995
323,133.6000000000002,114,1,-112.22199999999995
324,105.00000000000054,181,1,-102.14599999999992
325,249.09999999999997,49,1,-90.24999999999989
326,-273.3999999999994,250,0,-89.87399999999988
327,137.40000000000035,152,1,-80.3859999999999
328,140.40000000000023,116,1,-72.10399999999989
329,217.8,62,1,-62.09999999999989
330,236.89999999999995,60,1,-51.36199999999989
331,220.7,75,1,-51.445999999999906
332,216.00000000000003,80,1,-41.651999999999916
333,157.7000000000003,132,1,-32.503999999999905
334,40.2000000000009,239,1,-26.2279999999999
335,158.9000000000003,131,1,-17.2459999999999
336,198.10000000000008,96,1,-7.629999999999901
337,147.79999999999998,52,1,0.7800000000000881
338,46.600000000000904,233,1,-0.3619999999999004
339,275.3,25,1,10.768000000000093
340,-110.90000000000009,85,1,25.026000000000085
341,275.3,25,1,36.16400000000008
342,268.7,31,1,48.5800000000001
343,264.29999999999995,35,1,57.770000000000124
344,-28.000000000000796,216,1,62.670000000000094
345,223.7,72,1,62.694000000000095
346,4.199999999999534,119,1,68.95000000000007
347,241.89999999999998,56,1,88.68000000000009
348,243.39999999999998,54,1,89.40800000000009
349,276.4,24,1,100.59000000000007
350,99.90000000000006,88,1,100.13400000000009
351,217.10000000000002,78,1,101.71400000000008
352,47.70000000000087,232,1,97.14200000000011
353,170.90000000000023,120,1,96.22600000000011
354,-449.3000000000007,250,0,82.65000000000009
355,118.10000000000045,160,1,80.11800000000011
356,135.90000000000043,152,1,102.35600000000011
357,-273.0999999999993,250,0,92.44200000000014
358,34.70000000000073,228,1,105.50000000000017
359,187.40000000000015,105,1,104.39400000000018
360,234.69999999999996,62,1,114.56000000000019
361,202.59999999999997,75,1,113.43000000000016
362,52.20000000000084,228,1,121.5600000000002
363,-63.09999999999957,179,1,116.20800000000021
364,226.89999999999995,69,1,119.36200000000017
365,171.90000000000023,119,1,121.04000000000018
366,60.9000000000008,220,1,121.28600000000019
367,207.20000000000005,87,1,130.89000000000016
368,-1154.3000000000002,250,0,102.84600000000017
369,-460.0000000000026,250,0,90.22200000000012
370,188.50000000000014,104,1,88.98600000000012
371,252.29999999999998,46,1,89.38200000000012
372,-273.09999999999945,250,0,80.06200000000011
373,137.9000000000004,150,1,80.14800000000014
374,-647.3000000000028,250,0,65.10200000000006
375,117.90000000000052,169,1,62.478000000000065
376,59.30000000000052,173,1,69.13200000000008
377,264.3,35,1,71.67000000000007
378,88.90000000000032,138,1,70.64000000000007
379,157.80000000000032,132,1,69.44000000000007
