episode,reward,length,success,avg_last_50
1,-1145.5999999999985,500,0,-1145.5999999999985
2,73.90000000000029,129,1,-535.8499999999991
3,-1640.2999999999956,500,0,-903.9999999999978
4,-634.6000000000029,438,1,-836.6499999999992
5,-786.9000000000033,480,1,-826.7
6,-700.2000000000038,383,1,-805.6166666666672
7,-912.6000000000053,500,0,-820.9000000000012
8,-1145.8000000000025,500,0,-861.5125000000014
9,7.600000000000307,174,1,-764.9444444444457
10,-1053.7000000000037,500,0,-793.8200000000014
11,79.40000000000023,123,1,-714.436363636365
12,-1352.2999999999947,500,0,-767.5916666666675
13,-815.1000000000024,481,1,-771.2461538461547
14,-993.3000000000056,500,0,-787.1071428571441
15,16.0,158,1,-733.5666666666679
16,-267.40000000000225,288,1,-704.4312500000012
17,10.499999999999716,121,1,-662.3764705882364
18,-239.7000000000013,203,1,-638.8944444444455
19,-697.9000000000045,421,1,-642.0000000000014
20,87.80000000000032,124,1,-605.5100000000012
21,-455.4000000000028,296,1,-598.3619047619061
22,-983.6000000000055,500,0,-615.8727272727288
23,-282.700000000003,309,1,-601.3869565217407
24,-515.0000000000042,401,1,-597.7875000000017
25,-426.5000000000018,253,1,-590.9360000000017
26,-1254.0999999999954,500,0,-616.4423076923092
27,-830.3000000000011,485,1,-624.3629629629644
28,25.000000000000114,165,1,-601.1714285714299
29,-322.70000000000357,314,1,-591.5689655172429
30,-133.50000000000097,197,1,-576.3000000000014
31,-550.7000000000038,351,1,-575.4741935483886
32,-1210.799999999999,500,0,-595.3281250000015
33,-83.60000000000059,216,1,-579.8212121212136
34,-1030.800000000005,500,0,-593.0852941176487
35,-479.00000000000364,349,1,-589.825714285716
36,88.90000000000012,115,1,-570.9722222222239
37,-26.10000000000025,130,1,-556.2459459459475
38,-114.40000000000151,178,1,-544.6184210526332
39,60.20000000000036,116,1,-529.1102564102579
40,-1307.5999999999992,500,0,-548.5725000000014
41,139.00000000000026,101,1,-531.8024390243916
42,-139.0000000000016,277,1,-522.4500000000013
43,-87.30000000000075,170,1,-512.3302325581408
44,-368.1000000000015,296,1,-509.05227272727404
45,-330.6000000000024,279,1,-505.086666666668
46,-558.3000000000042,474,1,-506.2434782608709
47,-2.099999999999909,182,1,-495.51702127659706
48,-88.20000000000147,221,1,-487.0312500000014
49,38.30000000000024,145,1,-476.3102040816341
50,-1104.3000000000009,500,0,-488.87000000000137
51,-409.10000000000343,352,1,-474.14000000000146
52,37.000000000000284,179,1,-474.8780000000014
53,126.60000000000022,130,1,-439.5400000000016
54,-4.200000000000216,185,1,-426.93200000000155
55,40.5000000000004,167,1,-410.3840000000015
56,-129.60000000000144,243,1,-398.9720000000014
57,-308.9000000000035,390,1,-386.8980000000014
58,-43.00000000000006,263,1,-364.84200000000135
59,-975.0000000000049,500,0,-384.4940000000014
60,-197.60000000000213,239,1,-367.37200000000126
61,-657.7000000000053,417,1,-382.11400000000145
62,-469.50000000000375,416,1,-364.4580000000016
63,58.00000000000048,184,1,-346.9960000000016
64,-298.6000000000024,358,1,-333.1020000000015
65,-356.90000000000293,313,1,-340.56000000000154
66,-779.7000000000047,500,0,-350.8060000000016
67,-56.60000000000059,216,1,-352.14800000000173
68,-858.7000000000038,500,0,-364.5280000000017
69,-1013.7000000000052,500,0,-370.8440000000017
70,-1077.4000000000037,500,0,-394.14800000000184
71,-828.1000000000055,500,0,-401.60200000000185
72,-646.3000000000065,495,1,-394.85600000000187
73,-1068.3000000000045,500,0,-410.56800000000186
74,-1096.600000000003,500,0,-422.2000000000018
75,61.900000000000375,132,1,-412.4320000000018
76,-1059.9000000000055,500,0,-408.548000000002
77,-284.8000000000027,361,1,-397.63800000000214
78,147.3000000000003,135,1,-395.19200000000205
79,-695.6000000000058,449,1,-402.65000000000214
80,-57.900000000001,176,1,-401.13800000000214
81,-186.2000000000013,293,1,-393.84800000000206
82,-688.7000000000047,443,1,-383.40600000000217
83,-196.70000000000198,280,1,-385.6680000000022
84,-1007.300000000007,500,0,-385.1980000000022
85,-952.0000000000064,500,0,-394.6580000000023
86,-116.10000000000036,254,1,-398.75800000000237
87,-798.8000000000045,500,0,-414.2120000000023
88,-483.60000000000434,453,1,-421.59600000000245
89,27.600000000000364,180,1,-422.2480000000025
90,-214.40000000000214,337,1,-400.3840000000026
91,-873.8000000000068,500,0,-420.6400000000026
92,-638.3000000000045,500,0,-430.6260000000027
93,-746.900000000005,500,0,-443.8180000000027
94,-719.5000000000058,500,0,-450.8460000000029
95,-349.0000000000034,420,1,-451.2140000000029
96,-681.3000000000047,500,0,-453.674000000003
97,-141.400000000001,294,1,-456.46000000000294
98,-654.8000000000045,500,0,-467.79200000000293
99,-336.10000000000184,384,1,-475.280000000003
100,-673.4000000000051,500,0,-466.66200000000316
101,-146.70000000000107,258,1,-461.41400000000317
102,-843.3000000000038,500,0,-479.0200000000031
103,-619.7000000000044,500,0,-493.94600000000327
104,-41.39999999999941,236,1,-494.6900000000032
105,-121.90000000000106,284,1,-497.9380000000033
106,-522.0000000000035,448,1,-505.78600000000336
107,-834.7000000000063,500,0,-516.3020000000034
