episode,reward,length,success,avg_last_50
1,-204.40000000000236,255,1,-204.40000000000236
2,-1218.7999999999947,500,0,-711.5999999999985
3,-701.8000000000044,483,1,-708.3333333333338
4,-1314.0999999999963,500,0,-859.7749999999994
5,-11.400000000000432,224,1,-690.0999999999997
6,-1451.5999999999967,500,0,-817.0166666666659
7,-755.4000000000017,466,1,-808.2142857142852
8,-110.00000000000114,266,1,-720.9374999999998
9,-1497.1999999999932,500,0,-807.188888888888
10,252.2,46,1,-701.2499999999992
11,-86.50000000000114,178,1,-645.3636363636357
12,-406.00000000000273,307,1,-625.4166666666663
13,215.00000000000006,72,1,-560.7692307692304
14,-254.90000000000146,226,1,-538.9214285714284
15,-1498.3999999999949,500,0,-602.8866666666661
16,-756.8000000000047,478,1,-612.5062499999997
17,-96.90000000000055,204,1,-582.1764705882351
18,236.09999999999997,53,1,-536.7166666666665
19,-1253.4000000000005,500,0,-574.4368421052629
20,-1388.4999999999968,500,0,-615.1399999999996
21,120.70000000000016,118,1,-580.0999999999996
22,40.90000000000043,184,1,-551.8727272727269
23,118.60000000000025,104,1,-522.7217391304345
24,-138.20000000000073,176,1,-506.69999999999965
25,-453.7000000000015,261,1,-504.5799999999997
26,-1238.4000000000012,500,0,-532.8038461538459
27,4.400000000000034,176,1,-512.9074074074072
28,-119.40000000000157,250,1,-498.8535714285713
29,99.20000000000024,121,1,-478.23103448275845
30,-76.90000000000066,286,1,-464.85333333333324
31,196.20000000000013,81,1,-443.5290322580644
32,-80.90000000000066,173,1,-432.1968749999999
33,26.700000000000216,173,1,-418.290909090909
34,-532.7000000000041,361,1,-421.6558823529412
35,-29.90000000000009,259,1,-410.46285714285716
36,106.30000000000021,90,1,-396.10833333333335
37,81.50000000000023,113,1,-383.2
38,-105.90000000000151,313,1,-375.9026315789474
39,165.50000000000014,102,1,-362.02051282051286
40,43.90000000000043,190,1,-351.87250000000006
41,60.000000000000284,141,1,-341.8268292682927
42,-92.30000000000109,217,1,-335.88571428571436
43,261.0,38,1,-322.00465116279076
44,62.50000000000048,165,1,-313.26590909090913
45,183.40000000000012,93,1,-302.22888888888895
46,202.10000000000008,84,1,-291.2652173913044
47,-859.6000000000051,500,0,-303.3574468085108
48,-37.800000000000125,190,1,-297.8250000000002
49,186.60000000000008,90,1,-287.93877551020427
50,-643.8000000000043,500,0,-295.05600000000027
51,-56.80000000000052,267,1,-292.1040000000002
52,-743.700000000005,500,0,-282.60200000000043
53,50.000000000000455,184,1,-267.5660000000003
54,72.10000000000053,172,1,-239.84200000000038
55,-99.00000000000114,306,1,-241.59400000000045
56,-146.3000000000012,250,1,-215.48800000000054
57,-842.9000000000058,500,0,-217.23800000000057
58,-670.4000000000045,500,0,-228.44600000000065
59,-699.000000000003,421,1,-212.4820000000009
60,-250.2000000000022,346,1,-222.5300000000009
61,-662.300000000004,500,0,-234.04600000000102
62,228.59999999999997,68,1,-221.3540000000009
63,-832.100000000006,500,0,-242.29600000000104
64,-1326.9999999999977,500,0,-263.73800000000097
65,-1344.499999999996,500,0,-260.660000000001
66,-853.5000000000044,500,0,-262.59400000000096
67,-698.8000000000047,500,0,-274.632000000001
68,-923.1000000000054,500,0,-297.81600000000117
69,-290.4000000000017,275,1,-278.55600000000123
70,-933.3000000000038,500,0,-269.45200000000136
71,-888.2000000000049,500,0,-289.63000000000136
72,-645.8000000000055,500,0,-303.3640000000015
73,-833.9000000000045,500,0,-322.41400000000164
74,114.00000000000037,175,1,-317.37000000000165
75,-644.2000000000039,500,0,-321.18000000000166
76,-754.3000000000053,500,0,-311.49800000000175
77,-905.6000000000047,500,0,-329.69800000000185
78,-599.3000000000039,500,0,-339.29600000000187
79,-152.5000000000016,389,1,-344.3300000000019
80,-301.00000000000296,461,1,-348.81200000000194
81,-216.30000000000155,311,1,-357.06200000000206
82,78.90000000000063,206,1,-353.866000000002
83,175.9000000000001,100,1,-350.88200000000194
84,-68.00000000000125,277,1,-341.5880000000019
85,-601.000000000004,500,0,-353.010000000002
86,212.40000000000003,83,1,-350.8880000000019
87,-95.30000000000155,327,1,-354.424000000002
88,-119.20000000000215,365,1,-354.69000000000204
89,-663.4000000000038,500,0,-371.26800000000213
90,-321.8000000000013,262,1,-378.5820000000022
91,-724.3000000000051,500,0,-394.26800000000236
92,-1410.4999999999905,500,0,-420.6320000000021
93,-1125.6000000000013,500,0,-448.36400000000214
94,-837.0000000000049,500,0,-466.3540000000022
95,-1224.2999999999993,500,0,-494.5080000000022
96,-764.7000000000057,500,0,-513.8440000000023
97,-690.1000000000041,500,0,-510.45400000000234
98,-764.4000000000052,500,0,-524.9860000000025
99,-656.0000000000051,500,0,-541.8380000000025
100,-1196.0000000000023,500,0,-552.8820000000024
101,-862.6000000000053,500,0,-568.9980000000025
102,-905.5000000000053,500,0,-572.2340000000025
103,-1376.099999999996,500,0,-600.7560000000024
104,-2043.4999999999827,500,0,-643.068000000002
105,-1045.000000000004,500,0,-661.9880000000022
106,-923.5000000000053,500,0,-677.5320000000023
107,-1017.4000000000071,500,0,-681.0220000000023
108,-943.7000000000055,500,0,-686.4880000000022
109,-998.1000000000059,500,0,-692.4700000000023
110,-943.7000000000066,500,0,-706.3400000000024
111,-953.6000000000064,500,0,-712.1660000000024
112,-809.9000000000053,500,0,-732.9360000000027
113,-1006.9000000000063,500,0,-736.4320000000027
114,-1251.8000000000006,500,0,-734.9280000000028
115,-861.9000000000061,500,0,-725.276000000003
116,-601.5000000000045,500,0,-720.236000000003
117,-972.1000000000065,500,0,-725.7020000000028
118,-927.1000000000045,500,0,-725.7820000000029
119,-331.200000000003,353,1,-726.5980000000029
120,-773.2000000000052,500,0,-723.3960000000029
121,-981.400000000006,500,0,-725.2600000000031
122,-838.1000000000057,500,0,-729.106000000003
123,-782.400000000005,500,0,-728.0760000000029
124,-683.5000000000043,500,0,-744.026000000003
125,-611.700000000005,500,0,-743.3760000000032
126,-658.0000000000048,500,0,-741.450000000003
127,-558.2000000000039,500,0,-734.5020000000031
128,-602.1000000000041,500,0,-734.5580000000031
129,-827.4000000000045,500,0,-748.0560000000031
130,-865.6000000000053,500,0,-759.3480000000031
131,-775.6000000000053,500,0,-770.5340000000033
132,-874.5000000000058,500,0,-789.6020000000035
133,-745.600000000004,500,0,-808.0320000000036
134,-584.6000000000042,500,0,-818.3640000000036
135,-540.0000000000042,500,0,-817.1440000000035
136,-1523.5999999999963,500,0,-851.8640000000034
137,-677.5000000000055,500,0,-863.5080000000037
138,-585.0000000000047,500,0,-872.8240000000037
139,-640.9000000000058,500,0,-872.3740000000038
140,-566.3000000000038,500,0,-877.2640000000038
141,-575.2000000000043,500,0,-874.2820000000036
142,-542.1000000000041,500,0,-856.914000000004
143,-567.8000000000045,500,0,-845.7580000000039
144,-836.7000000000043,500,0,-845.752000000004
145,-550.6000000000041,500,0,-832.2780000000041
146,-548.200000000004,500,0,-827.9480000000041
147,-566.7000000000044,500,0,-825.4800000000041
148,-557.7000000000039,500,0,-821.3460000000041
149,-630.3000000000044,500,0,-820.8320000000041
150,-622.3000000000054,500,0,-809.3580000000039
151,-621.2000000000052,500,0,-804.5300000000041
152,-719.0000000000068,500,0,-800.8000000000043
153,-781.0000000000075,500,0,-788.8980000000043
154,-721.5000000000051,500,0,-762.4580000000049
155,-1176.5000000000011,500,0,-765.0880000000047
156,-639.7000000000058,500,0,-759.4120000000048
157,-620.8000000000051,500,0,-751.4800000000047
158,-560.6000000000048,500,0,-743.8180000000046
159,-576.6000000000041,500,0,-735.3880000000046
160,-630.3000000000039,500,0,-729.1200000000047
161,-613.000000000005,500,0,-722.3080000000045
162,-682.2000000000037,500,0,-719.7540000000046
163,-584.7000000000038,500,0,-711.3100000000044
164,-548.8000000000042,500,0,-697.2500000000045
165,-582.200000000004,500,0,-691.6560000000044
166,-558.3000000000044,500,0,-690.7920000000044
167,-559.0000000000045,500,0,-682.5300000000045
168,-548.1000000000039,500,0,-674.9500000000045
169,-541.7000000000041,500,0,-679.1600000000045
170,-542.0000000000041,500,0,-674.5360000000044
171,-542.3000000000042,500,0,-665.7540000000045
172,-560.5000000000048,500,0,-660.2020000000043
173,-859.1000000000057,500,0,-661.7360000000043
174,-641.1000000000045,500,0,-660.8880000000044
175,-579.1000000000043,500,0,-660.2360000000044
176,-569.1000000000042,500,0,-658.4580000000044
177,-543.5000000000047,500,0,-658.1640000000044
178,-561.5000000000042,500,0,-657.3520000000045
179,-1588.0999999999954,500,0,-672.5660000000042
180,-695.9000000000046,500,0,-669.1720000000042
181,-552.6000000000045,500,0,-664.7120000000042
182,-544.1000000000046,500,0,-658.1040000000044
183,-544.0000000000045,500,0,-654.0720000000042
184,-587.3000000000042,500,0,-654.1260000000042
185,-644.8000000000047,500,0,-656.2220000000042
186,-552.8000000000045,500,0,-636.8060000000042
187,-598.4000000000046,500,0,-635.2240000000044
188,-542.6000000000042,500,0,-634.3760000000043
189,-632.4000000000051,500,0,-634.2060000000043
190,-640.2000000000048,500,0,-635.6840000000044
191,-137.20000000000226,391,1,-626.9240000000042
192,-713.2000000000053,500,0,-630.3460000000043
193,-612.2000000000057,500,0,-631.2340000000044
194,-572.0000000000044,500,0,-625.9400000000043
195,231.1,49,1,-610.3060000000042
196,237.89999999999998,51,1,-594.5840000000042
197,106.90000000000038,157,1,-581.1120000000041
198,-94.79999999999961,193,1,-571.8540000000039
199,22.00000000000074,249,1,-558.8080000000039
200,-859.6000000000054,500,0,-563.554000000004
201,-695.9000000000054,500,0,-565.048000000004
202,-820.2000000000049,500,0,-567.0720000000039
203,-615.8000000000053,500,0,-563.7680000000039
204,71.80000000000061,204,1,-547.9020000000038
205,-623.8000000000054,500,0,-536.8480000000039
206,161.70000000000024,113,1,-520.8200000000037
207,-634.3000000000046,500,0,-521.0900000000037
208,-698.4000000000059,500,0,-523.8460000000036
209,-635.200000000005,500,0,-525.0180000000038
210,-734.1000000000049,500,0,-527.0940000000037
211,-707.5000000000059,500,0,-528.9840000000038
212,-796.7000000000062,500,0,-531.2740000000039
213,251.59999999999997,47,1,-514.5480000000036
214,-797.0000000000061,500,0,-519.5120000000038
215,-904.3000000000067,500,0,-525.9540000000038
216,-708.1000000000062,500,0,-528.9500000000039
217,-842.1000000000085,500,0,-534.612000000004
218,-1211.1999999999991,228,1,-547.8740000000039
219,242.59999999999997,55,1,-532.1880000000039
220,-369.90000000000043,135,1,-528.7460000000037
221,230.89999999999998,66,1,-513.2820000000036
222,-206.00000000000034,123,1,-506.1920000000035
223,213.20000000000007,82,1,-484.74600000000333
224,266.6,33,1,-466.59200000000334
225,249.2,49,1,-450.0260000000032
226,171.60000000000025,120,1,-435.2120000000032
227,167.0000000000003,124,1,-421.0020000000031
228,217.80000000000004,78,1,-405.41600000000295
229,254.79999999999998,44,1,-368.55800000000306
230,211.20000000000005,84,1,-350.41600000000295
231,-859.3000000000053,500,0,-356.55000000000297
232,234.39999999999998,63,1,-340.98000000000286
233,244.59999999999997,53,1,-325.20800000000276
234,265.59999999999997,34,1,-308.1500000000027
235,241.89999999999998,56,1,-290.4160000000026
236,220.1,76,1,-274.9580000000025
237,232.89999999999998,64,1,-258.33200000000244
238,226.3,70,1,-242.95400000000237
239,204.6000000000001,90,1,-226.21400000000227
240,256.59999999999997,42,1,-208.2780000000021
241,108.4000000000004,145,1,-203.3660000000021
242,167.3000000000001,92,1,-185.75600000000202
243,257.7,41,1,-168.35800000000185
244,239.69999999999996,58,1,-152.12400000000176
245,256.0,43,1,-151.62600000000177
246,239.79999999999995,58,1,-151.58800000000178
247,224.5,72,1,-149.23600000000175
248,222.10000000000002,74,1,-142.8980000000018
249,231.89999999999998,65,1,-138.7000000000018
250,237.89999999999998,60,1,-116.7500000000017
251,273.1,27,1,-97.37000000000157
252,205.4000000000001,90,1,-76.85800000000148
253,265.8,34,1,-59.22600000000137
254,278.7,22,1,-55.08800000000139
255,249.09999999999997,41,1,-37.63000000000128
256,245.29999999999998,53,1,-35.95800000000129
257,212.70000000000007,83,1,-19.018000000001187
258,69.90000000000009,83,1,-3.6520000000010753
259,250.29999999999995,48,1,14.057999999999028
260,220.5,43,1,33.149999999999125
261,189.20000000000016,88,1,51.08399999999924
262,-914.0000000000073,500,0,48.73799999999922
263,148.50000000000023,117,1,46.67599999999922
264,252.59999999999997,46,1,67.66799999999935
265,274.3,26,1,91.2399999999995
266,276.5,24,1,110.9319999999996
267,130.39999999999998,60,1,130.38199999999978
268,260.09999999999997,39,1,159.80799999999977
269,276.5,24,1,160.4859999999998
270,265.5,34,1,173.1939999999998
271,268.7,31,1,173.9499999999998
272,269.0,31,1,183.4499999999998
273,244.99999999999997,53,1,184.08599999999976
274,242.49999999999997,55,1,183.6039999999998
275,258.0,41,1,183.77999999999977
276,259.9,39,1,185.54599999999976
277,273.2,27,1,187.66999999999973
278,271.2,29,1,188.7379999999998
279,258.0,41,1,188.8019999999998
280,189.4000000000001,95,1,188.36599999999973
281,252.59999999999997,46,1,210.60399999999987
282,-135.00000000000045,107,1,203.21599999999987
283,266.4,33,1,203.65199999999987
284,271.0,29,1,203.75999999999985
285,277.5,23,1,204.4719999999999
286,279.6,21,1,205.66199999999986
287,265.5,34,1,206.3139999999999
288,273.0,27,1,207.24799999999988
289,269.1,31,1,208.5379999999999
290,268.9,31,1,208.78399999999988
291,275.2,25,1,212.1199999999999
292,267.7,32,1,214.12799999999987
293,277.4,23,1,214.52199999999985
294,272.0,28,1,215.16799999999984
295,277.4,23,1,215.5959999999999
296,-1199.3999999999978,225,1,186.8119999999999
297,-1196.4999999999964,247,1,158.39199999999997
298,46.50000000000017,88,1,154.87999999999997
299,279.6,21,1,155.834
300,273.2,27,1,156.54
301,242.89999999999998,47,1,155.936
302,258.79999999999995,40,1,157.004
303,279.6,21,1,157.28
304,229.7,59,1,156.29999999999998
305,265.6,34,1,156.63
306,280.8,20,1,157.34
307,277.5,23,1,158.636
308,-336.00000000000034,144,1,150.51799999999997
309,255.6,43,1,150.62399999999997
310,251.1,31,1,151.236
311,271.0,29,1,152.87199999999996
312,274.5,26,1,176.6420000000001
313,273.0,27,1,179.13200000000012
314,256.59999999999997,42,1,179.2120000000001
315,274.1,26,1,179.2080000000001
316,265.6,34,1,178.99000000000012
317,277.4,23,1,181.93000000000012
318,279.6,21,1,182.3200000000001
319,270.9,29,1,182.2080000000001
320,279.6,21,1,182.49000000000007
321,275.3,25,1,182.62200000000007
322,254.49999999999997,44,1,182.33200000000008
323,275.2,25,1,182.93600000000012
324,255.29999999999998,35,1,183.19200000000012
325,281.8,19,1,183.66800000000006
326,268.8,31,1,183.84600000000006
327,215.60000000000002,64,1,182.69400000000007
328,281.8,19,1,182.9060000000001
329,248.19999999999996,50,1,182.71000000000006
330,239.39999999999998,50,1,183.71000000000012
331,278.5,22,1,184.22800000000007
332,274.1,26,1,192.4100000000001
333,268.7,31,1,192.45600000000013
334,258.79999999999995,40,1,192.2120000000001
335,269.8,30,1,192.0580000000001
336,276.3,24,1,191.99200000000008
337,281.8,19,1,192.3180000000001
338,277.4,23,1,192.4060000000001
339,276.3,24,1,192.5500000000001
340,-206.20000000000152,286,1,183.04800000000012
341,267.7,32,1,182.8980000000001
342,194.00000000000014,99,1,181.4240000000001
343,263.3,36,1,181.14200000000008
344,278.6,22,1,181.27400000000006
345,273.1,27,1,181.1880000000001
346,269.7,30,1,210.57000000000005
347,257.5,42,1,239.65
348,271.1,29,1,244.14199999999994
349,272.0,28,1,243.98999999999995
350,280.7,20,1,244.13999999999996
351,277.4,23,1,244.82999999999996
352,275.2,25,1,245.158
353,275.3,25,1,245.07199999999997
354,270.9,29,1,245.89599999999996
355,276.4,24,1,246.11199999999997
356,280.7,20,1,246.10999999999996
357,274.2,26,1,246.044
358,266.4,33,1,258.092
359,266.4,33,1,258.30799999999994
360,275.2,25,1,258.78999999999996
361,236.69999999999996,60,1,258.10400000000004
362,274.2,26,1,258.098
363,271.9,28,1,258.076
364,254.39999999999998,44,1,258.032
365,275.2,25,1,258.054
366,264.5,35,1,258.032
367,231.99999999999997,57,1,257.124
368,268.7,31,1,256.906
369,274.1,26,1,256.97
370,265.5,34,1,256.688
371,276.4,24,1,256.71
372,221.50000000000006,50,1,256.04999999999995
373,277.5,23,1,256.096
374,226.70000000000002,37,1,255.524
375,276.3,24,1,255.41400000000002
376,278.6,22,1,255.60999999999996
377,255.69999999999996,43,1,256.41200000000003
378,272.1,28,1,256.218
379,258.9,40,1,256.43199999999996
380,270.9,29,1,257.06199999999995
381,278.5,22,1,257.06199999999995
382,276.3,24,1,257.106
383,273.2,27,1,257.19599999999997
384,248.09999999999997,50,1,256.982
385,280.8,20,1,257.20199999999994
386,276.3,24,1,257.202
387,268.7,31,1,256.93999999999994
388,273.1,27,1,256.854
389,276.3,24,1,256.854
390,269.8,30,1,266.37399999999997
391,275.2,25,1,266.524
392,278.5,22,1,268.214
393,277.4,23,1,268.496
394,272.0,28,1,268.364
395,280.7,20,1,268.51599999999996
396,279.6,21,1,268.714
397,257.09999999999997,42,1,268.70599999999996
398,278.5,22,1,268.854
399,275.4,25,1,268.92199999999997
400,279.6,21,1,268.9
401,278.5,22,1,268.922
402,269.9,30,1,268.816
