episode,reward,length,success,avg_last_50
1,-932.1999999999971,432,1,-932.1999999999971
2,-529.8000000000043,432,1,-731.0000000000007
3,-1639.6999999999903,500,0,-1033.8999999999971
4,-190.5000000000017,267,1,-823.0499999999984
5,-394.0000000000017,263,1,-737.2399999999991
6,-106.40000000000066,138,1,-632.0999999999993
7,-309.10000000000116,260,1,-585.9571428571425
8,104.70000000000024,100,1,-499.6249999999996
9,-1135.7000000000028,500,0,-570.3
10,-1148.500000000002,500,0,-628.1200000000001
11,86.60000000000008,92,1,-563.1454545454546
12,-183.7000000000014,185,1,-531.5250000000002
13,-1290.299999999999,500,0,-589.8923076923079
14,-1281.899999999995,500,0,-639.3214285714283
15,-413.4000000000018,240,1,-624.2599999999999
16,-1640.9999999999918,500,0,-687.8062499999994
17,-271.60000000000093,249,1,-663.3235294117642
18,-1399.6999999999973,500,0,-704.2333333333327
19,-1284.4999999999968,500,0,-734.7736842105255
20,196.40000000000015,98,1,-688.2149999999992
21,246.79999999999998,51,1,-643.6904761904755
22,188.10000000000002,64,1,-605.8818181818175
23,216.00000000000006,80,1,-570.1478260869559
24,-796.3000000000013,411,1,-579.5708333333328
25,51.10000000000059,200,1,-554.3439999999995
26,171.7000000000001,105,1,-526.4192307692302
27,142.80000000000018,89,1,-501.63333333333276
28,20.999999999999943,128,1,-482.9678571428566
29,47.90000000000032,144,1,-464.6620689655167
30,103.80000000000041,151,1,-445.7133333333328
31,-992.2999999999979,483,1,-463.345161290322
32,186.20000000000013,99,1,-443.04687499999943
33,162.40000000000023,96,1,-424.6999999999995
34,-362.4000000000019,250,1,-422.867647058823
35,232.29999999999995,64,1,-404.14857142857096
36,219.50000000000003,60,1,-386.8249999999996
37,208.40000000000006,87,1,-370.73783783783745
38,233.99999999999997,63,1,-354.8236842105259
39,224.00000000000003,72,1,-339.9820512820509
40,230.5,66,1,-325.7199999999996
41,271.9,28,1,-311.143902439024
42,222.00000000000003,74,1,-298.4499999999996
43,209.80000000000007,85,1,-286.63023255813914
44,215.8,80,1,-275.2113636363633
45,245.69999999999996,52,1,-263.6355555555552
46,-1158.7000000000019,500,0,-283.0934782608693
47,23.400000000000034,150,1,-276.57234042553165
48,230.89999999999998,66,1,-265.9999999999997
49,233.69999999999996,63,1,-255.8020408163262
50,-41.800000000000296,160,1,-251.5219999999997
51,224.89999999999998,63,1,-228.37999999999977
52,166.10000000000022,126,1,-214.46199999999968
53,256.59999999999997,42,1,-176.5359999999999
54,264.2,35,1,-167.44199999999984
55,-87.90000000000066,186,1,-161.31999999999982
56,-63.70000000000039,247,1,-160.4659999999998
57,259.9,39,1,-149.0859999999998
58,118.50000000000014,95,1,-148.8099999999998
59,163.10000000000025,128,1,-122.83399999999972
60,205.4000000000001,89,1,-95.75599999999969
61,130.10000000000028,134,1,-94.8859999999997
62,-1096.0000000000025,500,0,-113.13199999999972
63,219.70000000000002,68,1,-82.93199999999975
64,124.50000000000023,131,1,-54.80399999999983
65,183.00000000000017,110,1,-42.875999999999806
66,234.89999999999998,62,1,-5.357999999999967
67,-1392.8999999999955,500,0,-27.783999999999867
68,-1401.6999999999957,500,0,-27.82399999999983
69,-160.1000000000011,195,1,-5.3359999999999275
70,227.39999999999998,69,1,-4.715999999999916
71,242.49999999999997,55,1,-4.801999999999924
72,-1125.100000000003,500,0,-31.065999999999978
73,249.29999999999998,49,1,-30.399999999999988
74,-1187.0000000000011,500,0,-38.21399999999997
75,-188.20000000000118,237,1,-43.00000000000001
76,-1026.9000000000065,500,0,-66.97200000000014
77,2.699999999999875,178,1,-69.77400000000016
78,-586.9000000000046,456,1,-81.93200000000023
79,-1177.9000000000015,500,0,-106.44800000000028
80,-424.20000000000505,463,1,-117.0080000000004
81,-33.200000000000045,243,1,-97.82600000000043
82,-791.2000000000045,500,0,-117.37400000000052
83,-447.80000000000405,352,1,-129.5780000000006
84,-1080.2000000000032,500,0,-143.93400000000065
85,-981.2000000000047,500,0,-168.20400000000075
86,58.10000000000048,193,1,-171.43200000000073
87,-801.9000000000053,500,0,-191.63800000000086
88,-802.0000000000045,500,0,-212.3580000000009
89,-891.3000000000055,500,0,-234.664000000001
90,-788.6000000000058,500,0,-255.04600000000116
91,95.6000000000005,183,1,-258.5720000000012
92,-746.800000000004,500,0,-277.9480000000013
93,-655.1000000000038,500,0,-295.24600000000135
94,-202.90000000000276,418,1,-303.62000000000137
95,-513.3000000000052,496,1,-318.8000000000015
96,-584.1000000000039,500,0,-307.30800000000147
97,179.10000000000022,113,1,-304.1940000000015
98,-178.70000000000255,247,1,-312.38600000000156
99,-257.50000000000375,375,1,-322.2100000000016
100,-245.20000000000357,448,1,-326.2780000000017
101,-33.20000000000016,227,1,-331.44000000000165
102,-81.10000000000093,263,1,-336.38400000000166
103,-265.9000000000045,407,1,-346.8340000000018
104,-124.10000000000196,320,1,-354.60000000000184
105,21.400000000000546,210,1,-352.41400000000175
106,84.30000000000058,193,1,-349.45400000000177
107,127.20000000000039,162,1,-352.10800000000177
108,162.00000000000023,130,1,-351.23800000000176
109,-198.6000000000032,406,1,-358.4720000000018
110,174.70000000000022,118,1,-359.08600000000183
111,-548.1000000000041,500,0,-372.65000000000197
112,-622.9000000000043,500,0,-363.188000000002
113,-274.9000000000036,434,1,-373.08000000000203
114,-71.10000000000139,246,1,-376.9920000000022
115,21.30000000000075,234,1,-380.2260000000021
116,184.90000000000015,108,1,-381.22600000000205
117,237.79999999999995,59,1,-348.61200000000207
118,223.7,73,1,-316.10400000000226
119,8.700000000000387,197,1,-312.7280000000022
120,207.20000000000005,88,1,-313.13200000000217
121,161.70000000000016,113,1,-314.74800000000215
122,154.9000000000003,135,1,-289.1480000000021
123,163.80000000000024,127,1,-290.85800000000216
124,267.5,32,1,-261.7680000000021
125,174.50000000000017,118,1,-254.51400000000206
126,142.40000000000026,148,1,-231.12800000000195
127,-657.4000000000018,423,1,-244.330000000002
128,220.7,75,1,-228.17800000000184
129,-1257.6999999999973,500,0,-229.77400000000176
130,228.99999999999994,67,1,-216.71000000000168
131,0.9999999999998863,236,1,-216.0260000000017
132,207.40000000000003,87,1,-196.05400000000157
133,209.20000000000005,86,1,-182.9140000000015
134,-758.1000000000054,500,0,-176.47200000000157
135,-787.3000000000061,500,0,-172.5940000000016
136,32.500000000000455,175,1,-173.1060000000016
137,-849.2000000000066,500,0,-174.0520000000016
138,0.5000000000001137,271,1,-158.00200000000154
139,-23.79999999999984,144,1,-140.65200000000144
140,-106.10000000000093,294,1,-127.00200000000133
141,-442.7000000000048,472,1,-137.76800000000145
142,253.49999999999997,45,1,-117.76200000000135
143,190.5000000000001,103,1,-100.85000000000129
144,122.20000000000002,51,1,-94.34800000000124
145,203.30000000000007,91,1,-80.01600000000113
146,250.2,48,1,-63.330000000001036
147,15.999999999999659,92,1,-66.59200000000106
148,170.30000000000013,98,1,-59.612000000001
149,142.99999999999997,73,1,-51.60200000000091
150,204.60000000000002,90,1,-42.60600000000085
151,156.30000000000013,110,1,-38.816000000000855
152,250.59999999999997,48,1,-32.182000000000826
153,61.30000000000001,99,1,-25.638000000000737
154,250.2,48,1,-18.152000000000697
155,199.70000000000007,95,1,-14.586000000000713
156,128.00000000000003,62,1,-13.712000000000721
157,231.49999999999997,65,1,-11.626000000000731
158,118.9,62,1,-12.488000000000737
159,185.5,42,1,-4.80600000000067
160,53.79999999999998,73,1,-7.224000000000674
161,126.0,64,1,6.257999999999417
162,105.69999999999999,58,1,20.8299999999995
163,103.79999999999998,76,1,28.403999999999577
164,199.60000000000002,95,1,33.8179999999996
165,236.19999999999996,61,1,38.11599999999959
166,219.7,76,1,38.8119999999996
167,-246.5999999999998,203,1,29.123999999999597
168,195.60000000000008,98,1,28.561999999999603
169,215.5,80,1,32.69799999999958
170,205.30000000000004,89,1,32.659999999999584
171,201.70000000000007,85,1,33.459999999999575
172,172.5000000000002,119,1,33.81199999999958
173,122.80000000000001,83,1,32.99199999999957
174,252.39999999999998,46,1,32.68999999999957
175,250.09999999999997,48,1,34.201999999999565
176,189.70000000000013,103,1,35.14799999999956
177,234.2,63,1,52.9799999999996
178,229.19999999999996,67,1,53.1499999999996
179,263.3,36,1,83.56999999999954
180,220.39999999999998,75,1,83.39799999999956
181,215.0,80,1,87.67799999999956
182,261.2,38,1,88.75399999999956
183,260.1,39,1,89.77199999999957
184,261.09999999999997,38,1,110.15599999999968
185,272.1,28,1,131.3439999999998
