episode,reward,length,success,avg_last_50
1,-1073.7000000000025,500,0,-1073.7000000000025
2,-1280.599999999999,500,0,-1177.1500000000008
3,-1155.4000000000012,500,0,-1169.9000000000008
4,-1209.300000000003,500,0,-1179.7500000000014
5,-1191.2000000000014,500,0,-1182.0400000000013
6,-1551.6999999999928,500,0,-1243.6499999999999
7,-499.9000000000043,379,1,-1137.4000000000005
8,-1155.8000000000015,500,0,-1139.7000000000007
9,-1181.0000000000014,500,0,-1144.2888888888897
10,-1119.200000000004,500,0,-1141.780000000001
11,-1102.6000000000013,500,0,-1138.218181818183
12,-905.3000000000058,500,0,-1118.808333333335
13,-995.4000000000043,500,0,-1109.3153846153864
14,-1120.9000000000037,500,0,-1110.1428571428592
15,-1256.4999999999993,500,0,-1119.9000000000017
16,245.59999999999997,44,1,-1034.5562500000017
17,-1302.1999999999962,500,0,-1050.3000000000013
18,-1424.999999999998,500,0,-1071.1166666666677
19,-1463.9999999999936,500,0,-1091.794736842106
20,-71.30000000000041,180,1,-1040.7700000000007
21,-488.200000000002,235,1,-1014.4571428571435
22,1.4000000000003183,154,1,-968.2818181818187
23,-1024.799999999997,358,1,-970.739130434783
24,-13.800000000000239,119,1,-930.8666666666671
25,-645.7000000000036,423,1,-919.4600000000006
26,240.59999999999997,57,1,-874.8423076923083
27,219.60000000000002,60,1,-834.307407407408
28,237.09999999999997,60,1,-796.0428571428578
29,267.5,32,1,-759.368965517242
30,128.6000000000003,127,1,-729.7700000000007
31,69.6000000000002,124,1,-703.9838709677426
32,-281.8000000000005,135,1,-690.7906250000005
33,-209.70000000000124,233,1,-676.2121212121218
34,-59.60000000000002,128,1,-658.0764705882358
35,-1285.1999999999962,500,0,-675.9942857142861
36,-57.10000000000065,126,1,-658.8027777777783
37,-98.50000000000068,180,1,-643.6594594594599
38,-493.90000000000225,248,1,-639.718421052632
39,-1622.799999999987,500,0,-664.9256410256412
40,-301.6000000000013,178,1,-655.8425000000001
41,230.5,58,1,-634.2243902439026
42,174.7000000000002,76,1,-614.9642857142858
43,124.60000000000014,65,1,-597.7651162790698
44,-1453.4999999999927,500,0,-617.2136363636363
45,-1383.4999999999932,500,0,-634.242222222222
46,-1204.8000000000009,500,0,-646.6456521739128
47,204.1000000000001,66,1,-628.5446808510636
48,-1257.4999999999977,500,0,-641.6479166666664
49,-2112.2999999999824,500,0,-671.6612244897954
50,24.09999999999968,92,1,-657.7459999999995
51,-911.4999999999977,263,1,-654.5019999999993
52,-316.5000000000007,143,1,-635.2199999999993
53,-403.20000000000346,377,1,-620.1759999999995
54,-323.10000000000343,353,1,-602.4519999999994
55,-1061.8000000000047,500,0,-599.8639999999995
56,85.40000000000023,101,1,-567.1219999999995
57,191.3000000000001,61,1,-553.2979999999995
58,210.30000000000007,60,1,-525.9759999999997
59,-518.100000000005,474,1,-512.7179999999996
60,128.50000000000023,102,1,-487.7639999999995
61,245.69999999999996,52,1,-460.79799999999955
62,226.59999999999997,70,1,-438.1599999999994
63,-1598.199999999992,426,1,-450.2159999999992
64,130.50000000000023,100,1,-425.1879999999991
65,-329.3000000000035,366,1,-406.64399999999915
66,-17.10000000000025,113,1,-411.89799999999906
67,230.20000000000002,50,1,-381.2499999999992
68,-58.70000000000084,152,1,-353.92399999999924
69,-644.700000000003,271,1,-337.53799999999944
70,178.10000000000008,57,1,-332.5499999999995
71,264.4,35,1,-317.4979999999994
72,241.39999999999995,56,1,-312.69799999999947
73,228.49999999999997,68,1,-287.63199999999944
74,215.3,72,1,-283.0499999999995
75,242.59999999999997,47,1,-265.2839999999994
76,-18.900000000000205,155,1,-270.4739999999994
77,220.20000000000005,51,1,-270.46199999999936
78,184.30000000000007,43,1,-271.5179999999994
79,238.29999999999995,59,1,-272.1019999999994
80,226.89999999999998,61,1,-270.13599999999946
81,235.89999999999998,53,1,-266.80999999999943
82,235.89999999999995,61,1,-256.4559999999994
83,223.8,72,1,-247.7859999999994
84,260.09999999999997,39,1,-241.3919999999994
85,216.0,71,1,-211.36799999999945
86,249.39999999999998,49,1,-205.23799999999946
87,178.30000000000007,81,1,-199.70199999999946
88,-368.30000000000416,344,1,-197.1899999999995
89,-400.100000000005,407,1,-172.73599999999985
90,212.3,50,1,-162.4579999999998
91,267.6,32,1,-161.7159999999998
92,52.70000000000039,131,1,-164.15599999999978
93,104.7000000000001,75,1,-164.55399999999975
94,209.00000000000006,78,1,-131.30399999999995
95,222.60000000000002,57,1,-99.18200000000006
96,257.9,41,1,-69.92800000000005
97,265.4,34,1,-68.70200000000004
98,251.2,47,1,-38.52800000000009
99,263.3,36,1,8.983999999999547
100,246.69999999999996,51,1,13.435999999999549
101,205.2000000000001,81,1,35.76999999999952
102,271.0,29,1,47.51999999999953
103,-973.5000000000066,500,0,36.113999999999464
104,260.0,39,1,47.77599999999953
105,246.89999999999998,51,1,73.94999999999963
106,-46.20000000000027,83,1,71.31799999999961
107,263.4,36,1,72.75999999999961
108,249.99999999999997,40,1,73.5539999999996
109,265.7,34,1,89.22999999999969
110,257.79999999999995,41,1,91.81599999999969
111,260.0,39,1,92.10199999999969
112,225.0,71,1,92.0699999999997
113,-486.3000000000055,428,1,114.30799999999942
114,261.09999999999997,38,1,116.91999999999942
115,-927.6000000000059,500,0,104.95399999999938
116,-695.3000000000054,500,0,91.38999999999925
117,-291.9000000000043,374,1,80.94799999999917
118,223.79999999999998,72,1,86.59799999999919
119,-918.4000000000065,500,0,81.12399999999913
120,232.69999999999996,56,1,82.21599999999913
121,-1117.9000000000033,500,0,54.569999999999055
122,255.59999999999997,43,1,54.85399999999906
123,275.4,25,1,55.791999999999064
124,-1046.0000000000055,500,0,30.56599999999894
125,128.0000000000003,136,1,28.273999999998946
126,-820.6000000000058,500,0,12.239999999998837
127,208.20000000000002,78,1,11.999999999998836
128,241.29999999999995,56,1,13.13999999999884
129,31.899999999999864,126,1,9.011999999998837
130,241.49999999999994,56,1,9.303999999998839
131,246.89999999999998,51,1,9.523999999998837
132,251.09999999999997,39,1,9.827999999998843
133,227.09999999999997,69,1,9.893999999998844
134,184.20000000000007,92,1,8.375999999998845
135,157.80000000000015,108,1,7.211999999998848
136,170.3,64,1,5.629999999998843
137,-447.0000000000007,148,1,-6.876000000001169
138,217.20000000000002,78,1,4.833999999998913
139,171.10000000000025,120,1,16.257999999999022
140,-733.3000000000053,500,0,-2.654000000001083
141,246.99999999999997,51,1,-3.0660000000010843
